CMDLINE python caphv_timespaceanalysis.py
MEM 109.042969 1730101551.6532
MEM 109.042969 1730101551.7536
MEM 109.042969 1730101551.8539
MEM 109.042969 1730101551.9543
MEM 109.042969 1730101552.0547
MEM 109.042969 1730101552.1552
MEM 109.042969 1730101552.2556
MEM 109.042969 1730101552.3560
MEM 109.042969 1730101552.4564
MEM 109.042969 1730101552.5568
MEM 109.042969 1730101552.6572
MEM 109.042969 1730101552.7576
MEM 109.042969 1730101552.8580
MEM 109.042969 1730101552.9584
MEM 109.042969 1730101553.0588
MEM 109.042969 1730101553.1592
MEM 109.042969 1730101553.2596
MEM 109.042969 1730101553.3600
MEM 109.042969 1730101553.4604
MEM 109.042969 1730101553.5608
MEM 109.042969 1730101553.6612
MEM 109.042969 1730101553.7616
MEM 109.042969 1730101553.8620
MEM 109.042969 1730101553.9624
MEM 109.042969 1730101554.0628
MEM 109.042969 1730101554.1632
MEM 109.042969 1730101554.2637
MEM 109.042969 1730101554.3641
MEM 109.042969 1730101554.4645
MEM 109.042969 1730101554.5649
MEM 109.042969 1730101554.6653
MEM 109.042969 1730101554.7657
MEM 109.042969 1730101554.8661
MEM 109.042969 1730101554.9665
MEM 109.042969 1730101555.0669
MEM 109.042969 1730101555.1673
MEM 109.042969 1730101555.2677
MEM 109.042969 1730101555.3681
MEM 109.042969 1730101555.4685
MEM 109.042969 1730101555.5689
MEM 109.042969 1730101555.6694
MEM 109.042969 1730101555.7698
MEM 109.042969 1730101555.8702
MEM 109.042969 1730101555.9706
MEM 109.042969 1730101556.0710
MEM 109.042969 1730101556.1714
MEM 109.042969 1730101556.2718
MEM 109.042969 1730101556.3723
MEM 109.042969 1730101556.4727
MEM 109.042969 1730101556.5731
MEM 109.042969 1730101556.6735
MEM 109.042969 1730101556.7739
MEM 109.042969 1730101556.8743
MEM 109.042969 1730101556.9747
MEM 109.042969 1730101557.0751
MEM 109.042969 1730101557.1755
MEM 109.042969 1730101557.2759
MEM 109.042969 1730101557.3763
MEM 109.042969 1730101557.4767
MEM 109.042969 1730101557.5771
MEM 109.042969 1730101557.6775
MEM 109.042969 1730101557.7780
MEM 109.042969 1730101557.8784
MEM 109.042969 1730101557.9788
MEM 109.042969 1730101558.0792
MEM 109.042969 1730101558.1796
MEM 109.042969 1730101558.2799
MEM 109.042969 1730101558.3804
MEM 109.042969 1730101558.4807
MEM 109.042969 1730101558.5811
MEM 109.042969 1730101558.6815
MEM 109.042969 1730101558.7820
MEM 109.042969 1730101558.8823
MEM 109.042969 1730101558.9828
MEM 109.042969 1730101559.0832
MEM 109.042969 1730101559.1836
MEM 109.042969 1730101559.2840
MEM 109.042969 1730101559.3844
MEM 109.042969 1730101559.4848
MEM 109.042969 1730101559.5852
MEM 109.042969 1730101559.6856
MEM 109.042969 1730101559.7862
MEM 109.042969 1730101559.8867
MEM 109.042969 1730101559.9873
MEM 109.042969 1730101560.0878
MEM 109.042969 1730101560.1884
MEM 109.042969 1730101560.2891
MEM 109.042969 1730101560.3896
MEM 109.042969 1730101560.4901
MEM 109.042969 1730101560.5906
MEM 109.042969 1730101560.6911
MEM 109.042969 1730101560.7916
MEM 109.042969 1730101560.8921
MEM 109.042969 1730101560.9926
MEM 109.042969 1730101561.0931
MEM 109.042969 1730101561.1937
MEM 109.042969 1730101561.2942
MEM 109.042969 1730101561.3947
MEM 109.042969 1730101561.4952
MEM 109.042969 1730101561.5957
MEM 109.042969 1730101561.6963
MEM 109.042969 1730101561.7968
MEM 109.042969 1730101561.8974
MEM 109.042969 1730101561.9980
MEM 109.042969 1730101562.0986
MEM 109.042969 1730101562.2001
MEM 109.042969 1730101562.3007
MEM 109.042969 1730101562.4013
MEM 109.042969 1730101562.5018
MEM 109.042969 1730101562.6022
MEM 109.042969 1730101562.7026
MEM 109.042969 1730101562.8047
MEM 109.042969 1730101562.9055
MEM 109.042969 1730101563.0060
MEM 109.042969 1730101563.1066
MEM 109.042969 1730101563.2073
MEM 109.042969 1730101563.3079
MEM 109.042969 1730101563.4086
MEM 109.042969 1730101563.5092
MEM 109.042969 1730101563.6097
MEM 109.042969 1730101563.7103
MEM 109.042969 1730101563.8108
MEM 109.042969 1730101563.9113
MEM 109.042969 1730101564.0118
MEM 109.042969 1730101564.1123
MEM 109.042969 1730101564.2129
MEM 109.042969 1730101564.3134
MEM 109.042969 1730101564.4140
MEM 109.042969 1730101564.5144
MEM 109.042969 1730101564.6149
MEM 109.042969 1730101564.7156
MEM 109.042969 1730101564.8161
MEM 109.042969 1730101564.9166
MEM 109.042969 1730101565.0172
MEM 109.042969 1730101565.1179
MEM 109.042969 1730101565.2186
MEM 109.042969 1730101565.3199
MEM 109.042969 1730101565.4206
MEM 109.042969 1730101565.5216
MEM 109.042969 1730101565.6223
MEM 109.042969 1730101565.7229
MEM 109.042969 1730101565.8234
MEM 109.042969 1730101565.9241
MEM 109.042969 1730101566.0247
MEM 109.042969 1730101566.1253
MEM 109.042969 1730101566.2260
MEM 109.042969 1730101566.3264
MEM 109.042969 1730101566.4271
MEM 109.042969 1730101566.5293
MEM 109.042969 1730101566.6299
MEM 109.042969 1730101566.7325
MEM 109.042969 1730101566.8333
MEM 109.042969 1730101566.9340
MEM 109.042969 1730101567.0346
MEM 109.042969 1730101567.1372
MEM 109.042969 1730101567.2378
MEM 109.042969 1730101567.3392
MEM 109.042969 1730101567.4397
MEM 109.042969 1730101567.5402
MEM 109.042969 1730101567.6408
MEM 109.042969 1730101567.7413
MEM 109.042969 1730101567.8419
MEM 109.042969 1730101567.9425
MEM 109.042969 1730101568.0432
MEM 109.042969 1730101568.1437
MEM 109.042969 1730101568.2443
MEM 109.042969 1730101568.3449
MEM 109.042969 1730101568.4455
MEM 109.042969 1730101568.5460
MEM 109.042969 1730101568.6466
MEM 109.042969 1730101568.7473
MEM 109.042969 1730101568.8479
MEM 109.042969 1730101568.9485
MEM 109.042969 1730101569.0491
MEM 109.042969 1730101569.1496
MEM 109.042969 1730101569.2503
MEM 109.042969 1730101569.3509
MEM 109.042969 1730101569.4515
MEM 109.042969 1730101569.5521
MEM 109.042969 1730101569.6527
MEM 109.042969 1730101569.7533
MEM 109.042969 1730101569.8539
MEM 109.042969 1730101569.9546
MEM 109.042969 1730101570.0552
MEM 109.042969 1730101570.1558
MEM 109.042969 1730101570.2564
MEM 109.042969 1730101570.3570
MEM 109.042969 1730101570.4576
MEM 109.042969 1730101570.5582
MEM 109.042969 1730101570.6588
MEM 109.042969 1730101570.7593
MEM 109.042969 1730101570.8600
MEM 109.042969 1730101570.9606
MEM 109.042969 1730101571.0612
MEM 109.042969 1730101571.1618
MEM 109.042969 1730101571.2624
MEM 109.042969 1730101571.3640
MEM 109.042969 1730101571.4647
MEM 109.042969 1730101571.5652
MEM 109.042969 1730101571.6658
MEM 109.042969 1730101571.7664
MEM 109.042969 1730101571.8671
MEM 109.042969 1730101571.9677
MEM 109.042969 1730101572.0691
MEM 109.042969 1730101572.1697
MEM 109.042969 1730101572.2703
MEM 109.042969 1730101572.3709
MEM 109.042969 1730101572.4715
MEM 109.042969 1730101572.5721
MEM 109.042969 1730101572.6726
MEM 109.042969 1730101572.7737
MEM 109.042969 1730101572.8743
MEM 109.042969 1730101572.9756
MEM 109.042969 1730101573.0763
MEM 109.042969 1730101573.1769
MEM 109.042969 1730101573.2775
MEM 109.042969 1730101573.3781
MEM 109.042969 1730101573.4788
MEM 109.042969 1730101573.5796
MEM 109.042969 1730101573.6808
MEM 109.042969 1730101573.7814
MEM 109.042969 1730101573.8821
MEM 109.042969 1730101573.9827
MEM 109.042969 1730101574.0833
MEM 109.042969 1730101574.1840
MEM 109.042969 1730101574.2845
MEM 109.042969 1730101574.3851
MEM 109.042969 1730101574.4857
MEM 109.042969 1730101574.5864
MEM 109.042969 1730101574.6868
MEM 109.042969 1730101574.7875
MEM 109.042969 1730101574.8880
MEM 109.042969 1730101574.9886
MEM 109.042969 1730101575.0892
MEM 109.042969 1730101575.1898
MEM 109.042969 1730101575.2909
MEM 109.042969 1730101575.3914
MEM 109.042969 1730101575.4919
MEM 109.042969 1730101575.5924
MEM 109.042969 1730101575.6929
MEM 109.042969 1730101575.7935
MEM 109.042969 1730101575.8941
MEM 109.042969 1730101575.9946
MEM 109.042969 1730101576.0950
MEM 109.042969 1730101576.1956
MEM 109.042969 1730101576.2960
MEM 109.042969 1730101576.3966
MEM 109.042969 1730101576.4971
MEM 109.042969 1730101576.5978
MEM 109.042969 1730101576.6983
MEM 109.042969 1730101576.7989
MEM 109.042969 1730101576.8994
MEM 109.042969 1730101577.0000
MEM 109.042969 1730101577.1005
MEM 109.042969 1730101577.2011
MEM 109.042969 1730101577.3034
MEM 109.042969 1730101577.4041
MEM 109.042969 1730101577.5046
MEM 109.042969 1730101577.6052
MEM 109.042969 1730101577.7058
MEM 109.042969 1730101577.8063
MEM 109.042969 1730101577.9071
MEM 109.042969 1730101578.0083
MEM 109.042969 1730101578.1090
MEM 109.042969 1730101578.2095
MEM 109.042969 1730101578.3101
MEM 109.042969 1730101578.4106
MEM 109.042969 1730101578.5112
MEM 109.042969 1730101578.6118
MEM 109.042969 1730101578.7131
MEM 109.042969 1730101578.8137
MEM 109.042969 1730101578.9143
MEM 109.042969 1730101579.0149
MEM 109.042969 1730101579.1154
MEM 109.042969 1730101579.2160
MEM 109.042969 1730101579.3165
MEM 109.042969 1730101579.4171
MEM 109.042969 1730101579.5177
MEM 109.042969 1730101579.6183
MEM 109.042969 1730101579.7191
MEM 109.042969 1730101579.8197
MEM 109.042969 1730101579.9203
MEM 109.042969 1730101580.0210
MEM 109.042969 1730101580.1222
MEM 109.042969 1730101580.2228
MEM 109.042969 1730101580.3234
MEM 109.042969 1730101580.4239
MEM 109.042969 1730101580.5245
MEM 109.042969 1730101580.6251
MEM 109.042969 1730101580.7255
MEM 109.042969 1730101580.8259
MEM 109.042969 1730101580.9263
MEM 109.042969 1730101581.0267
MEM 109.042969 1730101581.1271
MEM 109.042969 1730101581.2275
MEM 109.050781 1730101581.3279
