1	2	0.8766288196296579	0.3969022265246854	0.6873428331936295	0.5032218471923903	0.8884896458736314	0.6160161493947024
1	6	0.8360893088470625	0.3270758122743682	0.7594300083822296	0.457229371688115	0.8735828375779642	0.6053019793746923
1	5	0.8451573573115904	0.3480622962694676	0.8055322715842415	0.48609003540718265	0.9003801513298094	0.5765726651906292
1	4	0.8311361731311437	0.32476875642343267	0.7946353730092205	0.4610894941634241	0.8911123071226469	0.6267974845898727
1	3	0.8306789606035205	0.32482124616956076	0.7996647108130763	0.4619854721549637	0.8983026511875294	0.5742370427093981
2	1	0.8423378800579135	0.3337129840546697	0.7367979882648784	0.45936765090148945	0.8784459008929569	0.5657106373296581
2	6	0.860321572811095	0.36721991701244816	0.7418273260687342	0.49125728559533727	0.8735289116661947	0.588920626768294
2	5	0.848662653356702	0.345539540319439	0.7435037720033529	0.47180851063829793	0.8982323894132369	0.5778773428308429
2	4	0.8395184028042368	0.337370858567866	0.7937971500419112	0.4734999999999999	0.8961680633536366	0.6546137116993449
2	3	0.840661434123295	0.33320950965824664	0.7518860016764459	0.46177606177606173	0.8938160153283088	0.5523593320940248
3	2	0.8915644288653509	0.4368131868131868	0.6663872590108969	0.5277132426153337	0.8941893512660118	0.6255333597650656
3	1	0.8289263125809647	0.31608391608391606	0.757753562447611	0.4460893165556378	0.8835361205242372	0.5841192426471961
3	6	0.8626076354492113	0.3699914748508099	0.7275775356244761	0.49053404916643123	0.8777860374396892	0.5841979173960247
3	5	0.8524727577535625	0.3535672053606622	0.7518860016764459	0.4809651474530831	0.9057129497368346	0.6066974214520052
3	4	0.8448525489598415	0.3437152391546162	0.7770326906957251	0.4766066838046272	0.8969912503012474	0.6054501160347422
4	2	0.891945439305037	0.43828853538123974	0.6697401508801342	0.5298408488063661	0.8936896495272437	0.6301112065684799
4	1	0.8357845004953136	0.3250909090909091	0.7493713327745181	0.4534618310930763	0.8793537181477029	0.5795308434605494
4	6	0.8579593080850415	0.363894523326572	0.7518860016764459	0.4904319300164024	0.878206659551491	0.5901562549241497
4	5	0.8477482283014555	0.34724857685009486	0.7669740150880134	0.4780564263322884	0.8954635485428059	0.5284078459473206
4	3	0.8388325840128019	0.33026509572901325	0.7518860016764459	0.4589409056024559	0.8898599612576577	0.5433913233712159
5	2	0.884706240951002	0.41683991683991684	0.672254819782062	0.5145973692653193	0.8873113559187464	0.6194432588203052
5	1	0.8371561380781833	0.3325053229240596	0.7854149203688181	0.4672151583146347	0.8808243322145316	0.5662479378443975
5	6	0.86756077116513	0.3848753696662442	0.7636211232187762	0.5117977528089888	0.883196650761743	0.5979914474646519
5	4	0.8286215042292159	0.320285908781484	0.7887678122380554	0.4555797627693052	0.8926923539029362	0.6142528760787913
5	3	0.8394422007162996	0.3322320117474302	0.7585917854149203	0.4620883329078375	0.8916226535202202	0.5505015503100505
6	2	0.888668749523737	0.42872340425531913	0.6756077116512993	0.5245688252521965	0.8842280584774694	0.6165985932799635
6	1	0.8173435952145088	0.29986702127659576	0.7560771165129925	0.4294215662937396	0.8798704583667372	0.5655620346167939
6	5	0.8437095176407834	0.33884297520661155	0.7560771165129925	0.46796368352788587	0.8978191096568485	0.5809087260512279
6	4	0.8315933856587671	0.3211396412240591	0.7652975691533948	0.45242814667988107	0.8908773868802999	0.6346619530427656
6	3	0.815209936752267	0.2966996699669967	0.7535624476110645	0.4257636751124793	0.8784676117812131	0.5095271264671093
