Threshold	Specificity
0.999992	1.0
0.999987	1.0
0.999978	1.0
0.999973	1.0
0.999968	1.0
0.999965	1.0
0.99996	1.0
0.999956	1.0
0.999955	1.0
0.999948	1.0
0.999946	1.0
0.999945	1.0
0.999942	1.0
0.999938	1.0
0.999936	1.0
0.999933	1.0
0.999931	1.0
0.999929	1.0
0.999925	1.0
0.999922	1.0
0.99992	1.0
0.999918	1.0
0.999916	1.0
0.999913	1.0
0.999911	1.0
0.999908	1.0
0.999907	1.0
0.999901	1.0
0.9999	1.0
0.999898	1.0
0.999896	1.0
0.999894	1.0
0.999891	1.0
0.99989	1.0
0.999886	1.0
0.999882	1.0
0.99988	1.0
0.999878	1.0
0.999876	1.0
0.999873	1.0
0.999869	1.0
0.999868	1.0
0.999867	1.0
0.999866	1.0
0.999865	1.0
0.999864	0.9982397317686504
0.999863	0.9964794635373009
0.999861	0.9947191953059514
0.999857	0.9929589270746019
0.999856	0.9911986588432523
0.999854	0.9894383906119028
0.99985	0.9876781223805532
0.999847	0.9859178541492037
0.999844	0.9841575859178542
0.999842	0.9823973176865046
0.999839	0.9806370494551551
0.999838	0.9788767812238055
0.999837	0.9771165129924559
0.999835	0.9753562447611065
0.999833	0.9735959765297569
0.999832	0.9718357082984074
0.99983	0.9700754400670578
0.999822	0.9683151718357083
0.99982	0.9665549036043588
0.999819	0.9647946353730092
0.999812	0.9630343671416597
0.99981	0.9612740989103101
0.999803	0.9595138306789606
0.999802	0.9577535624476111
0.9998	0.9559932942162616
0.999788	0.954233025984912
0.999787	0.9524727577535624
0.999776	0.9507124895222129
0.999772	0.9489522212908633
0.999771	0.9471919530595139
0.999766	0.9454316848281643
0.999763	0.9436714165968147
0.999762	0.9419111483654652
0.999759	0.9401508801341156
0.999752	0.9383906119027662
0.999738	0.9366303436714166
0.999736	0.9348700754400671
0.999735	0.9331098072087175
0.999734	0.9313495389773679
0.999713	0.9295892707460185
0.999709	0.9278290025146689
0.999706	0.9260687342833194
0.999701	0.9243084660519698
0.999693	0.9225481978206203
0.999691	0.9207879295892707
0.99969	0.9190276613579212
0.999689	0.9172673931265717
0.999688	0.9155071248952221
0.999687	0.9137468566638726
0.999686	0.911986588432523
0.999683	0.9102263202011736
0.999681	0.908466051969824
0.999661	0.9067057837384744
0.999654	0.9049455155071249
0.999652	0.9031852472757753
0.999638	0.9014249790444259
0.999628	0.8996647108130763
0.999619	0.8979044425817267
0.999604	0.8961441743503772
0.999586	0.8943839061190276
0.999582	0.8926236378876781
0.999578	0.8908633696563286
0.999569	0.8891031014249791
0.999567	0.8873428331936295
0.999566	0.8855825649622799
0.999562	0.8838222967309304
0.999561	0.8820620284995809
0.999556	0.8803017602682314
0.999555	0.8785414920368818
0.999554	0.8767812238055323
0.999546	0.8750209555741827
0.999543	0.8732606873428332
0.99954	0.8715004191114837
0.999537	0.8697401508801341
0.999535	0.8679798826487846
0.999527	0.866219614417435
0.99952	0.8644593461860856
0.999514	0.862699077954736
0.999511	0.8609388097233864
0.9995	0.8591785414920369
0.999497	0.8574182732606873
0.999496	0.8556580050293378
0.999492	0.8538977367979883
0.99949	0.8521374685666387
0.999485	0.8503772003352892
0.999472	0.8486169321039396
0.999447	0.8468566638725901
0.999441	0.8450963956412406
0.999438	0.8433361274098911
0.999436	0.8415758591785415
0.999425	0.8380553227158424
0.999421	0.8345347862531434
0.999417	0.8310142497904442
0.999414	0.8274937133277451
0.999394	0.8239731768650461
0.999388	0.820452640402347
0.999378	0.816932103939648
0.999376	0.8134115674769489
0.999375	0.8098910310142498
0.999372	0.8063704945515507
0.999367	0.8028499580888516
0.999357	0.7993294216261525
0.999335	0.7958088851634535
0.999324	0.7922883487007544
0.999322	0.7887678122380554
0.999305	0.7852472757753562
0.999304	0.7817267393126571
0.999291	0.7782062028499581
0.99929	0.774685666387259
0.999259	0.7711651299245599
0.999246	0.7676445934618609
0.99921	0.7641240569991617
0.999202	0.7606035205364627
0.999194	0.7570829840737636
0.999191	0.7535624476110645
0.999176	0.7500419111483655
0.99917	0.7465213746856664
0.999165	0.7430008382229674
0.999163	0.7394803017602682
0.999159	0.7359597652975691
0.999151	0.7324392288348701
0.999148	0.728918692372171
0.999142	0.7253981559094719
0.99913	0.7218776194467729
0.999122	0.7183570829840737
0.999097	0.7148365465213747
0.999096	0.7113160100586756
0.999049	0.7077954735959765
0.99904	0.7042749371332775
0.999026	0.7007544006705784
0.999016	0.6972338642078793
0.999006	0.6937133277451802
0.999004	0.6901927912824811
0.999	0.6866722548197821
0.998993	0.683151718357083
0.99899	0.6796311818943839
0.998982	0.6761106454316849
0.99898	0.6725901089689857
0.998976	0.6690695725062866
0.998974	0.6655490360435876
0.998967	0.6620284995808885
0.998965	0.6585079631181895
0.998958	0.6549874266554904
0.998941	0.6514668901927912
0.998938	0.6479463537300922
0.998934	0.6444258172673931
0.998926	0.640905280804694
0.998925	0.637384744341995
0.998924	0.6338642078792959
0.998917	0.6303436714165969
0.998914	0.6268231349538977
0.998912	0.6233025984911986
0.998904	0.6197820620284996
0.998899	0.6162615255658005
0.998893	0.6127409891031014
0.998797	0.6092204526404024
0.998787	0.6056999161777032
0.998766	0.6021793797150042
0.99876	0.5986588432523051
0.998757	0.595138306789606
0.998754	0.591617770326907
0.998738	0.5880972338642079
0.998719	0.5845766974015087
0.998709	0.5810561609388097
0.998701	0.5775356244761106
0.998699	0.5740150880134116
0.998697	0.5704945515507125
0.998686	0.5669740150880134
0.998681	0.5634534786253144
0.998646	0.5599329421626152
0.998643	0.5564124056999161
0.998633	0.5528918692372171
0.998621	0.549371332774518
0.998591	0.545850796311819
0.998574	0.5423302598491199
0.998539	0.5388097233864207
0.998531	0.5352891869237217
0.998526	0.5317686504610226
0.998516	0.5282481139983235
0.998515	0.5247275775356245
0.998487	0.5212070410729254
0.998467	0.5176865046102264
0.998459	0.5124056999161777
0.998458	0.5071248952221291
0.998452	0.5018440905280804
0.998449	0.49656328583403186
0.998444	0.49128248113998324
0.998434	0.4860016764459346
0.99843	0.480720871751886
0.998419	0.47367979882648786
0.998407	0.4666387259010897
0.9984	0.45959765297569155
0.998352	0.45255658005029337
0.998346	0.44551550712489524
0.998327	0.43847443419949705
0.998314	0.4314333612740989
0.998269	0.42439228834870074
0.998197	0.4173512154233026
0.998162	0.41031014249790443
0.998087	0.4032690695725063
0.998077	0.3962279966471081
0.998018	0.38918692372171
0.997965	0.3821458507963118
0.997953	0.3751047778709137
0.997941	0.3680637049455155
0.997877	0.36102263202011736
0.997876	0.3539815590947192
0.997822	0.34694048616932105
0.997782	0.33989941324392287
0.997767	0.33285834031852474
0.997737	0.32581726739312655
0.997717	0.3187761944677284
0.997699	0.31173512154233024
0.997679	0.3046940486169321
0.997631	0.2976529756915339
0.997593	0.2906119027661358
0.997569	0.2835708298407376
0.997529	0.2765297569153395
0.997515	0.2694886839899413
0.997481	0.2624476110645432
0.997399	0.255406538139145
0.997322	0.24836546521374686
0.997302	0.2413243922883487
0.997238	0.23428331936295055
0.997223	0.2272422464375524
0.997222	0.2184409052808047
0.997217	0.209639564124057
0.997157	0.2008382229673093
0.997095	0.1920368818105616
0.997049	0.18323554065381392
0.997029	0.1744341994970662
0.996951	0.16563285834031852
0.996899	0.15683151718357083
0.99682	0.14803017602682314
0.996817	0.13922883487007545
0.996756	0.13042749371332774
0.996742	0.12162615255658005
0.996735	0.11282481139983236
0.996701	0.10402347024308466
0.996688	0.09522212908633697
0.996662	0.08642078792958927
0.996659	0.07761944677284158
0.996614	0.06881810561609387
0.996501	0.060016764459346186
0.996497	0.05121542330259849
0.996478	0.042414082145850796
0.996457	0.0336127409891031
0.996426	0.024811399832355408
0.996418	0.016010058675607713
0.996404	0.0072087175188600165
0.996385	-0.001592623637887678
0.996297	-0.010393964794635373
0.99628	-0.01919530595138307
0.996273	-0.027996647108130764
0.996211	-0.036797988264878456
0.996183	-0.04559932942162615
0.996131	-0.05440067057837385
0.996104	-0.06320201173512154
0.995965	-0.07200335289186924
0.99596	-0.08080469404861693
0.995931	-0.08960603520536463
0.995918	-0.09840737636211232
0.995888	-0.10720871751886002
0.995778	-0.11601005867560771
0.995752	-0.12481139983235541
0.995698	-0.1336127409891031
0.995668	-0.1424140821458508
0.995666	-0.1512154233025985
0.99563	-0.16001676445934618
0.995618	-0.1688181056160939
0.995537	-0.17761944677284158
0.995476	-0.18642078792958927
0.99539	-0.19522212908633696
0.99538	-0.20402347024308465
0.995289	-0.21282481139983236
0.995286	-0.22162615255658005
0.995148	-0.23042749371332774
0.995136	-0.23922883487007543
0.995071	-0.24803017602682315
0.995057	-0.25683151718357083
0.994952	-0.2656328583403185
0.994905	-0.2744341994970662
0.994797	-0.2832355406538139
0.994764	-0.2920368818105616
0.99476	-0.3008382229673093
0.994722	-0.309639564124057
0.994702	-0.3184409052808047
0.994656	-0.3272422464375524
0.994651	-0.3360435875943001
0.994627	-0.3448449287510478
0.994492	-0.35364626990779546
0.994432	-0.36244761106454315
0.994376	-0.37124895222129084
0.994246	-0.3800502933780386
0.994235	-0.3888516345347863
0.994194	-0.39765297569153396
0.994176	-0.40645431684828165
0.994135	-0.41525565800502934
0.99405	-0.424056999161777
0.994031	-0.4328583403185247
0.994019	-0.4416596814752724
0.993951	-0.4504610226320201
0.993928	-0.45926236378876784
0.99371	-0.4680637049455155
0.993665	-0.4768650461022632
0.99361	-0.4856663872590109
0.993574	-0.49622799664710815
0.993517	-0.5067896060352054
0.993499	-0.5191114836546521
0.993497	-0.5314333612740989
0.993289	-0.5437552388935457
0.99326	-0.5560771165129924
0.993038	-0.5683989941324392
0.992949	-0.580720871751886
0.992877	-0.5930427493713327
0.992864	-0.6053646269907795
0.992861	-0.6176865046102263
0.99286	-0.6300083822296731
0.992549	-0.6423302598491198
0.992482	-0.6546521374685667
0.992419	-0.6669740150880135
0.992177	-0.6792958927074602
0.992149	-0.691617770326907
0.992022	-0.7039396479463538
0.992005	-0.7162615255658005
0.991985	-0.7285834031852473
0.991603	-0.7409052808046941
0.991583	-0.7532271584241408
0.991566	-0.7673093042749372
0.991191	-0.7813914501257334
0.991168	-0.7954735959765298
0.991149	-0.809555741827326
0.991078	-0.8236378876781224
0.990948	-0.8377200335289187
0.99071	-0.851802179379715
0.990492	-0.8658843252305113
0.990491	-0.8799664710813077
0.990457	-0.8940486169321039
0.990342	-0.9081307627829003
0.990271	-0.9222129086336965
0.989977	-0.9362950544844929
0.989687	-0.9503772003352892
0.989367	-0.9644593461860855
0.989276	-0.9785414920368818
0.989162	-0.9926236378876782
0.989092	-1.0084660519698239
0.989076	-1.0260687342833195
0.988925	-1.0436714165968148
0.988883	-1.0612740989103102
0.988808	-1.0788767812238056
0.988501	-1.096479463537301
0.988461	-1.1140821458507963
0.98837	-1.1316848281642917
0.988335	-1.149287510477787
0.988325	-1.1668901927912825
0.988279	-1.1844928751047779
0.988189	-1.2039396479463538
0.988177	-1.2233864207879297
0.988173	-1.2428331936295054
0.988099	-1.2622799664710813
0.988045	-1.2817267393126572
0.987976	-1.301173512154233
0.987922	-1.3206202849958089
0.987834	-1.3400670578373848
0.987771	-1.3595138306789607
0.987702	-1.3789606035205364
0.987639	-1.3984073763621123
0.987512	-1.4178541492036882
0.987502	-1.437300922045264
0.987477	-1.4567476948868399
0.987415	-1.4761944677284158
0.987344	-1.4956412405699917
0.987272	-1.5150880134115674
0.986991	-1.5345347862531433
0.986908	-1.5539815590947192
0.986723	-1.573428331936295
0.986577	-1.5928751047778709
0.986572	-1.6123218776194468
0.986405	-1.6317686504610227
0.986297	-1.6512154233025984
0.985984	-1.6706621961441743
0.985891	-1.6918692372170998
0.98558	-1.713076278290025
0.985466	-1.7342833193629505
0.985404	-1.755490360435876
0.984852	-1.7766974015088013
0.984841	-1.7979044425817268
0.984491	-1.819111483654652
0.984451	-1.842078792958927
0.984447	-1.865046102263202
0.984298	-1.8897736797988265
0.983927	-1.9145012573344509
0.983919	-1.9392288348700755
0.983679	-1.9639564124056998
0.983415	-1.9886839899413244
0.983329	-2.013411567476949
0.982621	-2.038139145012573
0.982507	-2.062866722548198
0.982471	-2.0875943000838224
0.982211	-2.1123218776194466
0.982168	-2.137049455155071
0.981745	-2.1617770326906958
0.98172	-2.1865046102263204
0.981526	-2.2130762782900253
0.981257	-2.23964794635373
0.981248	-2.266219614417435
0.981238	-2.29279128248114
0.980757	-2.319362950544845
0.980752	-2.3476948868398995
0.980574	-2.376026823134954
0.980517	-2.4043587594300084
0.980495	-2.432690695725063
0.980487	-2.4610226320201174
0.980062	-2.489354568315172
0.980044	-2.5176865046102264
0.979977	-2.546018440905281
0.979493	-2.5743503772003353
0.979149	-2.60268231349539
0.979039	-2.6310142497904443
0.978715	-2.6593461860854988
0.978453	-2.6876781223805533
0.978288	-2.7160100586756077
0.978266	-2.746102263202012
0.978235	-2.776194467728416
0.97818	-2.80628667225482
0.978098	-2.836378876781224
0.977553	-2.866471081307628
0.977493	-2.896563285834032
0.977474	-2.9284157585917856
0.976935	-2.9602682313495388
0.976834	-2.9921207041072924
0.976698	-3.023973176865046
0.976639	-3.0558256496227996
0.976549	-3.087678122380553
