Threshold	Specificity
0.000179	-355.5388097233864
0.000176	-356.36923721709974
0.000173	-357.19983235540656
0.000172	-358.0305951383068
0.000171	-358.861693210394
0.00017	-359.69304274937133
0.000169	-360.52615255658003
0.000168	-361.3593461860855
0.000167	-362.1942162615256
0.000166	-363.0291701592624
0.000165	-363.8642078792959
0.000164	-364.6994132439229
0.000163	-365.5347024308466
0.000161	-366.37191953059516
0.000159	-367.2127409891031
0.000158	-368.05381391450123
0.000157	-368.89572506286675
0.000155	-369.73772003352894
0.000153	-370.5798826487846
0.000152	-371.42380553227156
0.000151	-372.26948868398995
0.00015	-373.115255658005
0.000148	-373.9611902766136
0.000147	-374.80888516345345
0.000146	-375.65674769488686
0.000145	-376.50477787091364
0.000144	-377.35305951383066
0.000142	-378.20176026823134
0.000141	-379.05414920368816
0.00014	-379.90670578373846
0.000138	-380.76295054484495
0.000137	-381.6193629505448
0.000136	-382.47594300083824
0.000135	-383.33428331936295
0.000134	-384.1927074601844
0.000133	-385.05129924559935
0.000132	-385.9116512992456
0.000131	-386.77544006705784
0.000129	-387.6393964794635
0.000128	-388.50368818105613
0.000127	-389.3698239731769
0.000125	-390.2360435875943
0.000124	-391.1040234702431
0.000123	-391.9720871751886
0.000122	-392.84023470243085
0.000121	-393.7084660519698
0.000119	-394.5802179379715
0.000117	-395.4537300922045
0.000116	-396.3276613579212
0.000115	-397.20335289186926
0.000114	-398.0826487845767
0.000113	-398.96202849958087
0.00011	-399.841743503772
0.000109	-400.72154233025987
0.000108	-401.60662196144176
