Threshold	Specificity
0.835069	-0.378290025146689
0.816027	-0.4314333612740989
0.814179	-0.4845766974015088
0.813281	-0.5377200335289187
0.810578	-0.5908633696563286
0.809409	-0.6440067057837384
0.808578	-0.6989941324392288
0.801063	-0.7558256496227996
0.793029	-0.8126571668063705
0.792913	-0.8694886839899413
0.77685	-0.9282481139983235
0.762851	-0.9888516345347863
0.760497	-1.0513830678960603
0.757882	-1.1139145012573344
0.754264	-1.17837384744342
0.750089	-1.244677284157586
0.747554	-1.3128248113998324
0.745616	-1.3829002514668902
0.740664	-1.452975691533948
0.735573	-1.5230511316010058
0.728671	-1.5931265716680636
0.720935	-1.6632020117351216
0.718136	-1.73512154233026
0.711725	-1.807041072925398
0.703703	-1.8789606035205364
0.701352	-1.9508801341156747
0.682953	-2.0247275775356246
0.678264	-2.1005029337803856
0.67598	-2.1762782900251465
0.674902	-2.252053646269908
0.651989	-2.3297569153394804
0.645287	-2.4093880972338644
0.642864	-2.489019279128248
0.619942	-2.5704945515507123
0.616588	-2.651969823973177
0.610695	-2.7352891869237217
0.606183	-2.820536462699078
0.602074	-2.9077116512992456
0.594475	-2.996814752724225
0.592022	-3.0877619446772844
0.582271	-3.1805532271584243
0.576934	-3.2752724224643757
0.562509	-3.371919530595138
0.561629	-3.4704945515507126
0.556936	-3.570997485331098
0.556094	-3.6715842414082145
0.552019	-3.772254819782062
0.544826	-3.8729253981559095
0.537805	-3.973595976529757
0.536342	-4.074266554903605
0.533754	-4.175020955574182
0.531327	-4.275775356244761
0.529962	-4.3784576697401505
0.508554	-4.483067896060352
0.491677	-4.589606035205365
0.489546	-4.698072087175189
0.472571	-4.806538139145013
0.471949	-4.9150041911148366
0.468233	-5.025398155909472
0.44561	-5.137720033528919
0.443003	-5.251969823973177
0.442818	-5.3680637049455155
0.435617	-5.486085498742666
0.433143	-5.606035205364627
0.430356	-5.7279128248113995
0.427293	-5.8517183570829845
0.419978	-5.975523889354569
0.388338	-6.101173512154233
0.387219	-6.226823134953897
0.364827	-6.354316848281643
0.364485	-6.483738474434199
0.350609	-6.615088013411567
0.348909	-6.748365465213747
0.347806	-6.883487007544007
0.335488	-7.0186085498742665
0.332102	-7.155658005029338
0.323316	-7.29463537300922
0.318806	-7.435540653813915
0.310465	-7.57837384744342
0.299367	-7.721207041072925
0.29606	-7.8659681475272425
0.286539	-8.01081307627829
0.282912	-8.15758591785415
0.272838	-8.30435875943001
0.271174	-8.453059513830679
0.270339	-8.601760268231349
0.268188	-8.75046102263202
0.264619	-8.901089689857502
0.261249	-9.053646269907796
0.254295	-9.2081307627829
0.238507	-9.364543168482816
0.231853	-9.522883487007544
0.231334	-9.681223805532271
0.226194	-9.84149203688181
0.225235	-10.00368818105616
0.222133	-10.167812238055323
0.218565	-10.333780385582566
0.209898	-10.501592623637888
0.200408	-10.671332774518023
0.19525	-10.843000838222967
0.192377	-11.016596814752724
0.183486	-11.192120704107293
0.182683	-11.367644593461861
0.174893	-11.54509639564124
0.174142	-11.724476110645432
0.173507	-11.903855825649623
0.170574	-12.085079631181895
0.16625	-12.268147527242247
0.1636	-12.451215423302598
0.159086	-12.63428331936295
0.155331	-12.819279128248114
0.155256	-13.004274937133278
0.155228	-13.191198658843252
0.153851	-13.379966471081307
0.149489	-13.570578373847443
0.145607	-13.76119027661358
0.141687	-13.951802179379715
0.138956	-14.144341994970663
0.138751	-14.336881810561609
0.136006	-14.529421626152557
0.135882	-14.723889354568316
0.13288	-14.920284995808885
0.127925	-15.116680637049456
0.115426	-15.315004191114836
0.114982	-15.51525565800503
0.11407	-15.717435037720033
0.10999	-15.921542330259848
0.107292	-16.127577535624475
0.10309	-16.335456831517185
0.101705	-16.545264040234702
0.096793	-16.75699916177703
0.094401	-16.970578373847445
0.093384	-17.186085498742667
0.092973	-17.403436714165966
0.087277	-17.62271584241408
0.086906	-17.841994970662196
0.086643	-18.06320201173512
0.085994	-18.28633696563286
0.085419	-18.511399832355405
0.080524	-18.738306789606035
0.078777	-18.967057837384743
0.073903	-19.197652975691533
0.067195	-19.430092204526403
0.0671	-19.664375523889355
0.066657	-19.900586756077118
0.06311	-20.13872590108969
0.060497	-20.378709136630345
0.057938	-20.62062028499581
0.054266	-20.864459346186084
0.053375	-21.110226320201175
0.052115	-21.357921207041073
0.050698	-21.607460184409053
0.050629	-21.858927074601844
0.05037	-22.112321877619447
0.049634	-22.36764459346186
0.049632	-22.624895222129087
0.049233	-22.884073763621124
0.046887	-23.14518021793797
0.046734	-23.40821458507963
0.046697	-23.673176865046102
0.046476	-23.940067057837386
0.046171	-24.20695725062867
0.044986	-24.47577535624476
0.041739	-24.746521374685667
0.041736	-25.01919530595138
0.041457	-25.29379715004191
0.039253	-25.570326906957252
0.037945	-25.84685666387259
0.036269	-26.125314333612742
0.036208	-26.405699916177703
0.035595	-26.687929589270745
0.035558	-26.9720871751886
0.034551	-27.258172673931266
0.034482	-27.546186085498743
0.032964	-27.83612740989103
0.0315	-28.12799664710813
0.031131	-28.42179379715004
0.029726	-28.715590947191952
0.028599	-29.011316010058675
0.028092	-29.30888516345348
0.027881	-29.606454316848282
0.02735	-29.905951383067897
0.026308	-30.20737636211232
0.024744	-30.508801341156747
0.024358	-30.812070410729255
0.02426	-31.11718357082984
0.023928	-31.424224643755238
0.023448	-31.733193629505447
0.022852	-32.04409052808047
0.022627	-32.3569153394803
0.022423	-32.66974015088013
0.021565	-32.98440905280805
0.021454	-33.30092204526404
0.020681	-33.61927912824812
0.020144	-33.93948030176027
0.020131	-34.261609388097234
0.019385	-34.58566638725901
0.018414	-34.90972338642079
0.016434	-35.235624476110644
0.016365	-35.56345347862531
0.016266	-35.89321039396479
0.015917	-36.224811399832355
0.015862	-36.556412405699916
0.015117	-36.88994132439229
0.014541	-37.225398155909474
0.014293	-37.56269907795473
0.014194	-37.90192791282481
0.013947	-38.24300083822297
0.013654	-38.5859178541492
0.013311	-38.93076278290025
0.013156	-39.27745180217938
0.012737	-39.62598491198659
0.012114	-39.97636211232188
0.012044	-40.32866722548198
0.011885	-40.68290025146689
0.011834	-41.03906119027661
0.011802	-41.397066219614416
0.011766	-41.7569153394803
0.01162	-42.118692372171
0.011603	-42.482313495389775
0.011578	-42.847862531433364
0.011523	-43.213411567476946
0.011378	-43.58088851634535
0.01137	-43.95029337803856
0.011278	-44.32162615255658
0.011016	-44.6929589270746
0.011007	-45.066135792120704
0.010997	-45.44115674769489
0.010878	-45.81802179379715
0.010817	-46.19681475272422
0.010636	-46.57753562447611
0.010466	-46.96018440905281
0.010085	-47.344761106454314
0.00994	-47.73118189438391
0.009595	-48.11953059513831
0.009523	-48.50972338642079
0.009414	-48.90184409052808
0.00932	-49.29589270746018
0.009187	-49.6918692372171
0.008987	-50.089773679798824
0.008903	-50.48960603520536
0.008551	-50.89136630343671
0.00854	-51.29497066219614
0.008423	-51.700502933780385
0.008416	-52.10796311818944
0.008361	-52.51726739312657
0.008179	-52.92849958088851
0.008134	-53.34165968147527
0.008125	-53.75666387259011
0.007952	-54.17351215423302
0.007908	-54.592288348700755
0.007725	-55.01299245599329
0.007704	-55.43562447611065
0.007593	-55.860100586756076
0.007551	-56.286504610226324
0.00742	-56.714752724224645
0.007255	-57.14492875104778
0.00718	-57.577032690695724
0.007162	-58.01106454316848
0.007105	-58.447024308466055
0.006836	-58.884911986588435
0.006414	-59.324643755238895
0.006244	-59.76630343671417
0.006205	-60.20796311818944
0.006129	-60.65146689019279
0.006072	-61.09689857502096
0.00607	-61.5441743503772
0.00597	-61.993294216261525
0.005904	-62.444341994970664
0.005597	-62.895389773679796
0.005507	-63.348365465213746
0.005429	-63.80326906957251
0.005305	-64.26010058675608
0.005103	-64.71877619446772
0.005061	-65.17745180217938
0.00503	-65.63805532271584
0.004773	-66.10050293378039
0.004769	-66.564794635373
0.004637	-67.03101424979045
0.004624	-67.49907795473597
0.004467	-67.96906957250629
0.004416	-68.44098910310143
0.004378	-68.91475272422464
0.00435	-69.39044425817268
0.004256	-69.86806370494551
0.00406	-70.34568315171836
0.004058	-70.82514668901928
0.003971	-71.30653813914502
0.00396	-71.78977367979883
0.003803	-72.27485331098072
0.003734	-72.76186085498743
0.00366	-73.25079631181895
0.003656	-73.74157585917854
0.003654	-74.23419949706621
0.003607	-74.72875104777872
0.003595	-75.22514668901928
0.003566	-75.72338642078793
0.003551	-76.22355406538139
0.003504	-76.72556580050293
0.003314	-77.22950544844929
0.003264	-77.73528918692372
0.003171	-78.24291701592624
0.003127	-78.75238893545684
0.003057	-79.26378876781224
0.003055	-79.77518860016764
0.003003	-80.28658843252305
0.002924	-80.79991617770327
0.002897	-81.3151718357083
0.002874	-81.83227158424141
0.002865	-82.35129924559934
0.002857	-82.87041072925398
0.002853	-83.39136630343671
0.002781	-83.91424979044426
0.002745	-84.4371332774518
0.002708	-84.96194467728415
0.002705	-85.48868398994132
0.002628	-86.0173512154233
0.002372	-86.54786253143337
0.002331	-87.0802179379715
0.002273	-87.61450125733445
0.002263	-88.1507124895222
0.002256	-88.68885163453479
0.002216	-89.22883487007545
0.002169	-89.7707460184409
0.002131	-90.31458507963119
0.002122	-90.86026823134954
0.002114	-91.40787929589271
0.0021	-91.95741827326069
0.002091	-92.50880134115675
0.002061	-93.06211232187762
0.002037	-93.61550712489522
0.001977	-94.17082984073764
0.001942	-94.72623637887678
0.00193	-95.28357082984074
0.001926	-95.84274937133277
0.001923	-96.4037720033529
0.001901	-96.96672254819782
0.001841	-97.53160100586756
0.001785	-98.09840737636212
0.001784	-98.66714165968148
0.001776	-99.23780385582565
0.001754	-99.8103101424979
0.001751	-100.38474434199497
0.001734	-100.96110645431685
0.001724	-101.53755238893545
0.001671	-102.11592623637888
0.001664	-102.69622799664711
0.001597	-103.27661357921207
0.00159	-103.85892707460184
0.001584	-104.44316848281643
0.00153	-105.02933780385582
0.0015	-105.6173512154233
0.001491	-106.20720871751887
0.001489	-106.79899413243923
0.001375	-107.39270746018441
0.001369	-107.9883487007544
0.001362	-108.58583403185247
0.00136	-109.18524727577535
0.00134	-109.78658843252305
0.001338	-110.38801341156747
0.001329	-110.99136630343672
0.001316	-111.59664710813077
0.001311	-112.20385582564963
0.001309	-112.81114836546521
0.001307	-113.4184409052808
0.001284	-114.02581726739312
0.001268	-114.63512154233025
0.001253	-115.24450963956413
0.00124	-115.85398155909472
0.001239	-116.46529756915339
0.001237	-117.0766974015088
0.001224	-117.68818105616094
0.001221	-118.2997485331098
0.001216	-118.91316010058675
0.001198	-119.52849958088852
0.001174	-120.14576697401509
0.001171	-120.76496227996647
0.001162	-121.38432523051132
0.001157	-122.00561609388097
0.001147	-122.62883487007544
0.001143	-123.253897736798
0.00114	-123.87904442581727
0.001129	-124.50435875943
0.001124	-125.13160100586757
0.001095	-125.76077116512992
0.001094	-126.3918692372171
0.001089	-127.02489522212909
0.001084	-127.65976529756915
0.001076	-128.29656328583403
0.001061	-128.9352891869237
0.001046	-129.57602682313495
0.001044	-130.218692372171
0.001042	-130.86320201173513
0.001036	-131.50963956412406
0.001023	-132.15616093880973
0.001016	-132.8046102263202
0.001011	-133.45490360435875
0.000969	-134.10712489522214
0.000968	-134.75943000838222
0.000957	-135.41366303436715
0.000956	-136.06797988264879
0.000948	-136.72414082145852
0.000945	-137.38222967309304
0.000941	-138.04216261525565
0.0009	-138.70402347024307
0.00089	-139.36781223805534
0.000888	-140.03344509639564
0.000884	-140.70100586756078
0.000883	-141.36865046102264
0.000882	-142.0382229673093
0.000881	-142.7078792958927
0.000878	-143.37946353730092
0.000867	-144.05297569153396
0.000845	-144.7265716680637
0.000836	-145.40201173512153
0.000834	-146.0775356244761
0.000821	-146.75490360435876
0.000819	-147.43419949706623
0.000817	-148.11357921207042
0.000785	-148.79304274937132
0.000768	-149.47443419949707
0.000765	-150.15590947191953
0.000763	-150.83746856663873
0.000727	-151.52103939647947
0.000715	-152.206538139145
0.000714	-152.89388097233865
0.000709	-153.581307627829
0.0007	-154.27066219614417
0.000699	-154.96001676445934
0.000695	-155.65129924559932
0.000686	-156.34266554903604
0.000683	-157.03595976529758
0.000668	-157.72933780385583
0.000664	-158.42455993294217
0.000662	-159.11986588432524
0.000655	-159.8170997485331
0.000642	-160.51617770326908
0.000637	-161.21533948030176
0.000633	-161.91642917015926
0.000626	-162.61953059513831
0.000625	-163.32271584241408
0.000615	-164.02782900251466
0.000614	-164.73679798826487
0.000613	-165.44761106454317
0.000612	-166.16035205364628
0.000601	-166.87493713327746
0.000595	-167.58960603520538
0.000581	-168.30477787091365
0.000555	-169.02179379715005
0.000553	-169.73889354568314
0.00055	-170.45792120704107
0.000547	-171.1788767812238
0.000546	-171.9
0.000542	-172.62305113160102
0.000524	-173.34995808885162
0.00052	-174.076948868399
0.000517	-174.8040234702431
0.000512	-175.53302598491197
0.000506	-176.26211232187762
0.000502	-176.99128248114
0.000498	-177.72238055322717
0.000497	-178.45356244761106
0.000494	-179.1848281642917
0.000491	-179.9179379715004
0.000489	-180.6512154233026
0.000485	-181.38642078792958
0.00047	-182.1235540653814
0.000461	-182.86253143336128
0.00046	-183.60167644593463
0.000459	-184.34266554903604
0.000458	-185.08549874266555
0.000455	-185.82841575859177
0.000445	-186.57141659681474
0.000441	-187.31450125733446
0.000439	-188.06135792120705
0.000436	-188.8100586756077
0.000434	-189.5588432523051
0.000433	-190.30771165129926
0.000432	-191.0585079631182
0.00043	-191.80938809723386
0.000427	-192.56060352053646
0.000424	-193.3119027661358
0.000417	-194.0650461022632
0.000404	-194.82011735121543
0.000401	-195.57527242246437
0.000397	-196.33235540653814
0.000391	-197.09128248113998
0.000389	-197.85213746856664
0.000388	-198.6149203688181
0.000383	-199.37778709136632
0.00038	-200.14073763621124
0.000373	-200.90377200335288
0.000372	-201.6694048616932
0.00037	-202.43696563285835
0.000367	-203.2046102263202
0.000364	-203.97418273260686
0.000361	-204.74383906119027
0.00036	-205.51366303436714
0.000359	-206.28533109807208
0.000353	-207.0571668063705
0.000344	-207.8309304274937
0.000343	-208.60653813914502
0.000338	-209.38222967309304
0.000322	-210.1580050293378
0.000316	-210.9338642078793
0.000315	-211.7116512992456
0.000311	-212.4932103939648
0.000307	-213.27485331098072
0.0003	-214.05842414082147
0.000296	-214.84207879295892
0.000295	-215.62581726739313
0.000291	-216.41148365465213
0.00029	-217.19723386420787
0.000288	-217.98306789606036
0.000287	-218.76898575020957
0.000285	-219.55683151718358
0.000284	-220.3447611064543
0.000282	-221.13637887678124
0.00028	-221.92808046940488
0.000277	-222.71986588432523
0.000274	-223.5135792120704
0.000273	-224.3073763621123
0.000272	-225.10310142497903
0.00027	-225.89899413243924
0.000269	-226.69497066219614
0.000268	-227.49279128248114
0.000267	-228.29253981559094
0.000265	-229.09413243922884
0.000262	-229.8975691533948
0.000258	-230.7010896898575
0.000257	-231.50653813914502
0.000255	-232.3138306789606
0.000254	-233.12305113160102
0.000253	-233.93235540653814
0.000252	-234.74375523889356
0.000249	-235.55708298407376
0.000248	-236.37066219614417
0.000244	-237.18608549874267
0.000241	-238.0016764459346
0.000237	-238.81919530595138
0.000236	-239.63679798826487
0.000235	-240.4544844928751
0.000231	-241.27225481978206
0.000228	-242.09019279128248
0.000225	-242.91022632020116
0.000223	-243.7303436714166
0.000221	-244.55054484492874
0.000219	-245.3745180217938
0.000216	-246.1986588432523
0.000213	-247.02481139983234
0.000209	-247.85289186923723
0.000208	-248.68105616093882
0.000207	-249.51123218776195
0.000205	-250.341743503772
0.000204	-251.17443419949706
0.000203	-252.00720871751886
0.000202	-252.84191114836545
0.000201	-253.67854149203689
0.0002	-254.5170997485331
0.000197	-255.3558256496228
0.000196	-256.19471919530594
0.000194	-257.03369656328584
0.000193	-257.87275775356244
0.000191	-258.71567476948866
0.00019	-259.5586756077117
0.000189	-260.4017602682313
0.000186	-261.2467728415759
0.000185	-262.0937133277452
0.000184	-262.9409052808047
0.000181	-263.78818105616097
0.000179	-264.6355406538139
0.000178	-265.48298407376365
0.000176	-266.3305113160101
0.000174	-267.1799664710813
0.000173	-268.0295054484493
0.000172	-268.88088851634535
0.000171	-269.73235540653815
0.000169	-270.58583403185247
0.000168	-271.43939647946354
0.000165	-272.29304274937135
0.000163	-273.14677284157585
0.000162	-274.0005867560771
0.000161	-274.858256496228
0.00016	-275.71802179379716
0.000158	-276.5779547359598
0.000157	-277.43973176865046
0.000155	-278.30343671416597
0.000154	-279.1689857502096
0.000153	-280.0404023470243
0.000151	-280.91190276613577
0.00015	-281.783487007544
0.000147	-282.6569153394803
0.000146	-283.53235540653816
0.000145	-284.4078792958927
0.000144	-285.2853310980721
0.000142	-286.1628667225482
0.000141	-287.040486169321
0.00014	-287.9181894383906
0.000138	-288.7959765297569
0.000136	-289.67384744341996
0.000135	-290.55356244761106
0.000134	-291.4333612740989
0.000132	-292.3132439228835
0.000131	-293.1932942162615
0.00013	-294.07342833193627
0.000129	-294.9554903604359
0.000128	-295.839564124057
0.000127	-296.7257334450964
0.000124	-297.612154233026
0.000123	-298.49874266554906
0.000122	-299.3854149203688
0.000121	-300.2721709974853
0.00012	-301.15901089689856
0.000119	-302.0460184409053
0.000118	-302.9350377200335
0.000117	-303.82430846605195
0.000116	-304.71366303436713
0.000115	-305.6031852472758
0.000114	-306.4966471081308
0.000113	-307.3902766135792
0.000112	-308.28398994132436
0.000111	-309.18164291701595
0.00011	-310.0832355406538
0.000109	-310.9849958088852
0.000104	-311.88683989941325
0.000103	-312.78876781223806
0.000102	-313.6927074601844
0.000101	-314.5986588432523
0.0001	-315.50469404861695
9.9e-05	-316.4108130762783
9.8e-05	-317.3170997485331
9.7e-05	-318.22732606873427
9.6e-05	-319.1377200335289
9.5e-05	-320.0501257334451
9.4e-05	-320.96462699077955
9.3e-05	-321.87921207041074
9.2e-05	-322.7938809723386
9.1e-05	-323.7086336965633
9e-05	-324.62539815590947
8.9e-05	-325.546102263202
8.8e-05	-326.466974015088
8.7e-05	-327.3880972338642
8.6e-05	-328.3113160100587
8.5e-05	-329.2347024308466
8.4e-05	-330.1583403185247
8.3e-05	-331.0859178541492
8.2e-05	-332.01584241408216
8.1e-05	-332.9478625314334
8e-05	-333.8802179379715
7.9e-05	-334.8145850796312
7.8e-05	-335.74945515507125
7.7e-05	-336.68449287510475
7.6e-05	-337.6216261525566
7.5e-05	-338.5588432523051
7.4e-05	-339.49823973176865
7.3e-05	-340.43788767812237
7.2e-05	-341.3777870913663
7.1e-05	-342.31777032690695
7e-05	-343.25817267393126
6.9e-05	-344.1988264878458
6.8e-05	-345.1398155909472
6.7e-05	-346.0811399832355
6.6e-05	-347.0263202011735
6.5e-05	-347.9736797988265
6.4e-05	-348.9214585079631
6.3e-05	-349.8694048616932
6.2e-05	-350.8176026823135
6.1e-05	-351.7699077954736
6e-05	-352.72229673093045
5.9e-05	-353.6751047778709
5.8e-05	-354.62992455993293
5.7e-05	-355.5867560771165
5.6e-05	-356.54375523889354
5.5e-05	-357.5029337803856
5.4e-05	-358.4622799664711
5.3e-05	-359.4220452640402
5.2e-05	-360.3821458507963
5.1e-05	-361.3466051969824
5e-05	-362.31517183570827
4.9e-05	-363.28398994132436
4.8e-05	-364.25314333612744
4.7e-05	-365.22238055322714
4.6e-05	-366.1921207041073
4.5e-05	-367.1620284995809
4.4e-05	-368.13621123218775
4.3e-05	-369.11056160938807
4.2e-05	-370.08516345347863
4.1e-05	-371.0601844090528
4e-05	-372.03554065381394
3.9e-05	-373.01156747694887
3.8e-05	-373.99010896898574
3.7e-05	-374.9728415758592
3.6e-05	-375.95590947191954
3.5e-05	-376.9393126571668
3.4e-05	-377.923051131601
3.3e-05	-378.9073763621123
3.2e-05	-379.8937971500419
3.1e-05	-380.88072087175186
3e-05	-381.8702430846605
2.9e-05	-382.8620284995809
2.7e-05	-383.85414920368817
2.6e-05	-384.84652137468566
2.5e-05	-385.84115674769487
2.4e-05	-386.8358759430008
2.3e-05	-387.83134953897735
2.2e-05	-388.8270746018441
2.1e-05	-389.82313495389775
2e-05	-390.8195305951383
1.9e-05	-391.8163453478625
1.8e-05	-392.81332774518023
1.7e-05	-393.8103939647946
1.6e-05	-394.80754400670577
1.5e-05	-395.8048616932104
1.4e-05	-396.8041072925398
1.3e-05	-397.8035205364627
1.2e-05	-398.80310142497905
1.1e-05	-399.80284995808887
8e-06	-400.8026823134954
7e-06	-401.8026823134954
