Threshold	Specificity
0.999987	1.0
0.999966	1.0
0.999964	1.0
0.999957	1.0
0.999928	1.0
0.999904	1.0
0.99983	1.0
0.999806	1.0
0.999763	1.0
0.999738	1.0
0.999721	1.0
0.999652	1.0
0.999601	1.0
0.999589	1.0
0.999575	1.0
0.999566	1.0
0.999433	1.0
0.999413	0.9979882648784577
0.999387	0.9959765297569153
0.99936	0.993964794635373
0.999158	0.9919530595138307
0.999147	0.9899413243922883
0.99914	0.987929589270746
0.999136	0.9859178541492037
0.999041	0.9839061190276613
0.999002	0.981894383906119
0.998834	0.9798826487845766
0.998751	0.9778709136630344
0.998668	0.9758591785414921
0.998572	0.9738474434199497
0.998568	0.9718357082984074
0.998549	0.9698239731768651
0.998386	0.9678122380553227
0.998371	0.9658005029337804
0.998289	0.9637887678122381
0.998192	0.9617770326906957
0.99815	0.9576697401508801
0.998023	0.9535624476110646
0.998006	0.949455155071249
0.99782	0.9453478625314333
0.997731	0.9412405699916178
0.99772	0.9371332774518022
0.997621	0.9330259849119866
0.997549	0.928918692372171
0.997311	0.9248113998323554
0.99728	0.9207041072925398
0.997132	0.9165968147527243
0.997002	0.9124895222129087
0.996927	0.908382229673093
0.996821	0.9042749371332774
0.996752	0.9001676445934619
0.996655	0.8960603520536463
0.996599	0.8919530595138306
0.996581	0.8878457669740151
0.996037	0.8837384744341995
0.995942	0.8796311818943839
0.995904	0.8755238893545683
0.995823	0.8714165968147527
0.995652	0.8673093042749371
0.995631	0.8632020117351216
0.995541	0.859094719195306
0.995309	0.8549874266554903
0.995297	0.8508801341156748
0.995209	0.8467728415758592
0.995142	0.8426655490360436
0.994719	0.8364626990779548
0.994109	0.8302598491198658
0.993793	0.824056999161777
0.993724	0.8178541492036882
0.993187	0.8116512992455993
0.993083	0.8054484492875105
0.99305	0.7992455993294216
0.993016	0.7930427493713328
0.993	0.786839899413244
0.9928	0.7806370494551551
0.992508	0.7744341994970663
0.99212	0.7682313495389773
0.991207	0.7620284995808885
0.990807	0.7558256496227996
0.989724	0.7496227996647108
0.989712	0.743419949706622
0.989614	0.7372170997485331
0.98872	0.7310142497904443
0.987541	0.7248113998323554
0.987191	0.7186085498742666
0.987028	0.7103939647946353
0.986961	0.7021793797150042
0.986492	0.693964794635373
0.986472	0.6857502095557418
0.986183	0.6775356244761106
0.985612	0.6693210393964795
0.98558	0.6611064543168483
0.984284	0.6528918692372171
0.984058	0.644677284157586
0.98165	0.6364626990779547
0.980109	0.6282481139983236
0.97672	0.6200335289186923
0.976473	0.6118189438390612
0.976314	0.60360435875943
0.975259	0.5953897736797988
0.973944	0.5871751886001676
0.972776	0.5789606035205365
0.972606	0.5687342833193629
0.970655	0.5585079631181894
0.969876	0.548281642917016
0.968095	0.5380553227158424
0.967708	0.5278290025146689
0.967559	0.5176026823134954
0.965658	0.5073763621123218
0.963972	0.49715004191114837
0.962858	0.48692372170997483
0.958264	0.47669740150880135
0.956042	0.4664710813076278
0.953275	0.45624476110645434
0.952597	0.4460184409052808
0.95045	0.4357921207041073
0.949395	0.4255658005029338
0.944685	0.41533948030176027
0.943269	0.40310142497904444
0.939013	0.39086336965632856
0.935864	0.37862531433361274
0.934975	0.3663872590108969
0.934939	0.35414920368818104
0.933797	0.3419111483654652
0.926821	0.3296730930427494
0.925712	0.3174350377200335
0.925251	0.30318524727577534
0.925204	0.28893545683151717
0.919511	0.274685666387259
0.911385	0.2604358759430008
0.911368	0.24618608549874266
0.909266	0.2319362950544845
0.897367	0.21768650461022632
0.890288	0.20343671416596815
0.888568	0.18918692372170998
0.88823	0.1749371332774518
0.885982	0.16068734283319364
0.884691	0.1443419949706622
0.882013	0.12799664710813077
0.881025	0.11165129924559933
0.879942	0.0953059513830679
0.877226	0.07896060352053647
0.87715	0.06261525565800503
0.87185	0.046269907795473596
0.869643	0.027829002514668903
0.854154	0.0073763621123218775
0.85408	-0.015088013411567477
0.838992	-0.03956412405699916
0.837272	-0.06404023470243085
0.832797	-0.08851634534786253
0.830357	-0.11508801341156748
0.826813	-0.14165968147527241
0.819492	-0.16823134953897736
0.819241	-0.19681475272422463
0.813824	-0.22740989103101425
0.813309	-0.25800502933780384
0.812289	-0.28860016764459345
0.808708	-0.31919530595138307
0.803318	-0.3497904442581727
0.799562	-0.3803855825649623
0.799557	-0.41098072087175186
0.779552	-0.4415758591785415
0.778295	-0.4721709974853311
0.760605	-0.504861693210394
0.746294	-0.5396479463537301
0.745911	-0.5764459346186086
0.739446	-0.6132439228834871
0.733724	-0.6500419111483655
0.701933	-0.686839899413244
0.691751	-0.7236378876781224
0.689502	-0.762531433361274
0.670395	-0.8014249790444258
0.65981	-0.8423302598491199
0.65954	-0.8832355406538139
0.653034	-0.924140821458508
0.632749	-0.965046102263202
0.623439	-1.005951383067896
0.61451	-1.04685666387259
0.60095	-1.0877619446772842
0.592433	-1.1286672254819783
0.579041	-1.1695725062866722
0.57377	-1.2104777870913663
0.564773	-1.2534786253143335
0.554116	-1.296479463537301
0.550188	-1.3414920368818106
0.548828	-1.38650461022632
0.539068	-1.4315171835708298
0.533975	-1.4765297569153395
0.53203	-1.5215423302598492
0.526029	-1.568650461022632
0.521516	-1.6177703269069572
0.516022	-1.6668901927912825
0.507911	-1.718105616093881
0.506326	-1.7713327745180218
0.50513	-1.8245599329421627
0.495516	-1.8797988264878458
0.490232	-1.935037720033529
0.479549	-1.990276613579212
0.477763	-2.0476110645431684
0.46641	-2.104945515507125
0.459001	-2.1643755238893547
0.458377	-2.223805532271584
0.452831	-2.2852472757753564
0.452422	-2.346689019279128
0.451273	-2.4102263202011733
0.446119	-2.4737636211232186
0.439188	-2.5373009220452643
0.433269	-2.6008382229673095
0.417515	-2.666387259010897
0.416448	-2.7319362950544845
0.414257	-2.797485331098072
0.40709	-2.8630343671416596
0.394459	-2.928583403185247
0.394097	-2.996227996647108
0.386736	-3.063872590108969
0.382237	-3.1336127409891033
0.368935	-3.2033528918692373
0.363267	-3.2730930427493714
0.329936	-3.3448449287510478
0.318344	-3.416596814752724
0.315085	-3.490360435875943
0.3147	-3.564124056999162
0.303125	-3.639899413243923
0.301053	-3.715674769488684
0.299096	-3.7934618608549875
0.289932	-3.8712489522212907
0.273127	-3.9510477787091367
0.265422	-4.030846605196983
0.263338	-4.11265716680637
0.25279	-4.196479463537301
0.243446	-4.282313495389774
0.236165	-4.370159262363789
0.227747	-4.458005029337804
0.220722	-4.547862531433362
0.212125	-4.639815590947192
0.207455	-4.731768650461023
0.203714	-4.825733445096396
0.198457	-4.921709974853311
0.182652	-5.0197820620285
0.175375	-5.119949706621961
0.173297	-5.222212908633696
0.172953	-5.326487845766974
0.170895	-5.432774518021794
0.162829	-5.539061190276613
0.162202	-5.645347862531433
0.161863	-5.7536462699077955
0.157301	-5.861944677284158
0.14499	-5.9702430846605195
0.133423	-6.080553227158424
0.131844	-6.190863369656329
0.131734	-6.303185247275775
0.13008	-6.417518860016765
0.126519	-6.5338642078792954
0.125974	-6.65222129086337
0.124178	-6.772590108968986
0.12362	-6.895054484492875
0.123318	-7.019530595138307
0.121463	-7.146018440905281
0.119036	-7.2745180217937975
0.117617	-7.405029337803856
0.112494	-7.537636211232188
0.11184	-7.67024308466052
0.110974	-7.804861693210394
0.110755	-7.941492036881811
0.096599	-8.08013411567477
0.095909	-8.220871751886001
0.094631	-8.363621123218776
0.092315	-8.50637049455155
0.091255	-8.651131601005867
0.087	-8.795892707460185
0.08447	-8.942665549036043
0.082735	-9.089522212908633
0.082607	-9.238390611902766
0.082073	-9.389270746018441
0.080927	-9.540234702430846
0.080181	-9.693210393964794
0.079379	-9.846186085498744
0.076866	-10.001257334450964
0.071699	-10.158340318524727
0.071217	-10.315423302598491
0.070246	-10.474518021793797
0.068458	-10.633612740989102
0.068311	-10.79270746018441
0.0678	-10.953813914501257
0.066612	-11.114920368818106
0.066131	-11.276026823134954
0.065831	-11.437133277451801
0.062955	-11.600251466890192
0.062032	-11.765465213746857
0.061697	-11.932690695725062
0.060171	-12.101927912824811
0.058437	-12.273176865046102
0.058126	-12.446521374685666
0.05753	-12.61986588432523
0.057113	-12.793294216261526
0.056936	-12.968734283319362
0.056639	-13.146186085498742
0.056058	-13.325649622799665
0.054593	-13.507124895222129
0.053289	-13.688600167644594
0.052129	-13.8720871751886
0.052102	-14.05758591785415
0.051734	-14.24509639564124
0.049928	-14.434618608549874
0.049759	-14.624140821458507
0.048849	-14.815674769488684
0.048113	-15.00720871751886
0.048098	-15.20075440067058
0.047481	-15.394383906119028
0.04706	-15.590025146689019
0.046146	-15.785666387259012
0.045467	-15.981307627829002
0.044949	-16.179044425817267
0.043909	-16.378876781223806
0.043284	-16.580720871751886
0.043178	-16.78457669740151
0.042906	-16.990444258172673
0.039705	-17.19631181894384
0.038915	-17.402179379715005
0.038159	-17.60804694048617
0.037606	-17.813998323554067
0.035684	-18.021961441743503
0.035585	-18.231936295054485
0.035143	-18.44400670578374
0.034789	-18.658172673931265
0.033543	-18.872338642078795
0.031673	-19.088516345347863
0.030281	-19.306705783738476
0.029169	-19.526990779547358
0.029129	-19.74928751047779
0.028695	-19.971668063704946
0.028134	-20.196144174350376
0.027555	-20.42070410729254
0.027424	-20.647359597652976
0.02624	-20.876026823134954
0.02618	-21.104945515507126
0.025975	-21.33587594300084
0.025785	-21.568818105616092
0.025402	-21.803772003352893
0.024369	-22.040737636211233
0.02434	-22.279798826487845
0.024146	-22.51894383906119
0.024014	-22.758088851634536
0.023745	-22.99924559932942
0.023729	-23.240402347024308
0.023709	-23.483570829840737
0.023704	-23.726823134953896
0.023664	-23.9720871751886
0.02287	-24.217351215423303
0.022609	-24.464626990779546
0.022434	-24.711986588432524
0.022146	-24.959346186085497
0.021904	-25.208717518860016
0.021719	-25.458172673931266
0.021566	-25.70796311818944
0.021565	-25.959849119865883
0.021172	-26.21181894383906
0.021166	-26.46580050293378
0.021129	-26.7197820620285
0.020985	-26.97577535624476
0.020855	-27.233864207879297
0.020326	-27.493964794635374
0.020261	-27.754149203688183
0.020124	-28.01441743503772
0.019886	-28.276781223805532
0.01984	-28.541156747694888
0.019616	-28.807544006705783
0.019284	-29.075943000838222
0.018132	-29.344341994970662
0.018128	-29.614752724224644
0.018051	-29.887175188600168
0.017513	-30.161609388097233
0.016766	-30.436127409891032
0.016502	-30.7127409891031
0.016385	-30.98935456831517
0.016182	-31.268063704945515
0.01617	-31.54685666387259
0.016139	-31.825733445096397
0.015769	-32.104694048616935
0.015441	-32.38566638725901
0.015391	-32.66865046102263
0.015144	-32.95364626990779
0.014875	-33.23864207879296
