1	6	0.8673321649013183	0.3767985611510791	0.702430846605197	0.49048873280655547	0.8563730239754253	0.5314412973113797
1	4	0.853768193248495	0.3575353218210361	0.7636211232187762	0.48703555199144616	0.876849623642806	0.5168405487414146
1	3	0.8520917473138764	0.34894991922455576	0.7242246437552389	0.4709730171708913	0.8775328491360261	0.40103997726338414
1	2	0.8946125123828393	0.44650900900900903	0.6647108130762783	0.5341865948130684	0.8811152510909896	0.4495906029348409
1	5	0.8714470776499276	0.39480408858603067	0.7770326906957251	0.5235809093476419	0.890046471137517	0.5077322105457933
2	6	0.8829535929284462	0.41522491349480967	0.7041072925398156	0.5223880597014925	0.866917208443498	0.5474789478997918
2	4	0.8525489598414997	0.351004016064257	0.732606873428332	0.4746130871572087	0.8616182410807947	0.5802849667196581
2	1	0.8396708069801112	0.326211369706219	0.7166806370494552	0.44834819087572103	0.8556483791662598	0.5259558597714961
2	3	0.8534633848967462	0.344812925170068	0.6797988264878457	0.45754583921015507	0.8608695667448213	0.4152760436844656
2	5	0.8667225481978206	0.38338926174496646	0.7661357921207042	0.511042773273693	0.9008457761080457	0.5855783645122042
3	6	0.8651223043511392	0.374072457442165	0.7183570829840737	0.4919632606199771	0.8747072016210796	0.5407694052661278
3	4	0.8642078792958927	0.3692853972481136	0.6974015088013411	0.48287869994196164	0.882575431284336	0.5396317600387701
3	1	0.8684751962203764	0.3807606263982103	0.7133277451802179	0.49649941656942825	0.8574940154533746	0.5758775980344686
3	2	0.8863064847976835	0.41680578742348356	0.6278290025146689	0.5010033444816053	0.8712588591314661	0.5458673654351379
3	5	0.8455383677512763	0.33608490566037735	0.7166806370494552	0.45758629917045757	0.8616766286152319	0.49034833932886407
4	6	0.86428408138383	0.3784119106699752	0.7669740150880134	0.5067848241484354	0.8806436540619386	0.5838823284662028
4	1	0.8512535243465671	0.3505317053958251	0.7460184409052808	0.4769560557341907	0.8873805637664245	0.5398398531991881
4	3	0.865046102263202	0.3676739926739927	0.6730930427493713	0.47557003257328995	0.8741556466928837	0.41228795468554313
4	2	0.8968223729330184	0.45267489711934156	0.6454316848281643	0.5321354526606773	0.8892467164916329	0.4551986018402955
4	5	0.854149203688181	0.3557422969187675	0.7451802179379715	0.481581798483207	0.8839086835824229	0.40278420418530714
5	6	0.889049759963423	0.43631961259079904	0.7552388935456832	0.5531000613873542	0.8755503429125895	0.5185028829253864
5	4	0.8632934542406462	0.3747394747811588	0.7535624476110645	0.5005567928730513	0.8679595418651269	0.5425160435220967
5	1	0.8524727577535625	0.3569503273007316	0.7770326906957251	0.48918205804749343	0.8900259195685365	0.5024550980066688
5	3	0.8280118875257182	0.3020833333333333	0.680637049455155	0.418448853388302	0.8443665514607774	0.3713308421582987
5	2	0.8907262058980416	0.42823108993448483	0.6026823134953898	0.5006963788300837	0.8610359114954587	0.48930513683327437
6	4	0.837765754781681	0.3267949666913397	0.7401508801341157	0.4534017971758665	0.8884472780237331	0.6040520743348585
6	1	0.8350986817038787	0.3203847576766556	0.7259010896898574	0.44455852156057496	0.8704299458492505	0.6008912555580574
6	3	0.8405852320353577	0.32967032967032966	0.7292539815590947	0.45407098121085593	0.8634145536023563	0.36442042516783757
6	2	0.8818105616093881	0.40763673890608876	0.6621961441743504	0.5046311082721175	0.874184313496795	0.5267403396184427
6	5	0.8643602834717671	0.37631689844079225	0.7485331098072087	0.5008412787436904	0.8872665289067478	0.48235320489182115
