CMDLINE python hvppi_timespaceanalysis.py
MEM 20.046875 1730099421.3323
MEM 20.046875 1730099421.4327
MEM 20.046875 1730099421.5331
MEM 20.046875 1730099421.6335
MEM 20.046875 1730099421.7339
MEM 20.046875 1730099421.8343
MEM 20.046875 1730099421.9347
MEM 20.046875 1730099422.0352
MEM 20.046875 1730099422.1357
MEM 20.046875 1730099422.2361
MEM 20.046875 1730099422.3365
MEM 20.046875 1730099422.4369
MEM 20.046875 1730099422.5373
MEM 20.046875 1730099422.6377
MEM 20.046875 1730099422.7381
MEM 20.046875 1730099422.8385
MEM 20.046875 1730099422.9389
MEM 20.046875 1730099423.0392
MEM 20.046875 1730099423.1397
MEM 20.046875 1730099423.2400
MEM 20.046875 1730099423.3404
MEM 20.046875 1730099423.4408
MEM 20.046875 1730099423.5412
MEM 20.046875 1730099423.6416
MEM 20.046875 1730099423.7420
MEM 20.046875 1730099423.8424
MEM 20.046875 1730099423.9428
MEM 20.046875 1730099424.0432
MEM 20.046875 1730099424.1436
MEM 20.046875 1730099424.2440
MEM 20.046875 1730099424.3444
MEM 20.046875 1730099424.4447
MEM 20.046875 1730099424.5451
MEM 20.046875 1730099424.6455
MEM 20.046875 1730099424.7459
MEM 20.046875 1730099424.8463
MEM 20.046875 1730099424.9467
MEM 20.046875 1730099425.0471
MEM 20.046875 1730099425.1475
MEM 20.046875 1730099425.2480
MEM 20.046875 1730099425.3485
MEM 20.046875 1730099425.4491
MEM 20.046875 1730099425.5496
MEM 20.046875 1730099425.6502
MEM 20.046875 1730099425.7507
MEM 20.046875 1730099425.8513
MEM 20.046875 1730099425.9518
MEM 20.046875 1730099426.0524
MEM 20.046875 1730099426.1529
MEM 20.046875 1730099426.2535
MEM 20.046875 1730099426.3540
MEM 20.046875 1730099426.4546
MEM 20.046875 1730099426.5551
MEM 20.046875 1730099426.6557
MEM 20.046875 1730099426.7563
MEM 20.046875 1730099426.8568
MEM 20.046875 1730099426.9574
MEM 20.046875 1730099427.0579
MEM 20.046875 1730099427.1585
MEM 20.046875 1730099427.2591
MEM 20.046875 1730099427.3596
MEM 20.046875 1730099427.4601
MEM 20.046875 1730099427.5607
MEM 20.046875 1730099427.6612
MEM 20.046875 1730099427.7618
MEM 20.046875 1730099427.8624
MEM 20.046875 1730099427.9630
MEM 20.046875 1730099428.0636
MEM 20.046875 1730099428.1642
MEM 20.046875 1730099428.2648
MEM 20.046875 1730099428.3653
MEM 20.046875 1730099428.4658
MEM 20.046875 1730099428.5664
MEM 20.046875 1730099428.6669
MEM 20.046875 1730099428.7674
MEM 20.046875 1730099428.8679
MEM 20.046875 1730099428.9685
MEM 20.046875 1730099429.0690
MEM 20.046875 1730099429.1696
MEM 20.046875 1730099429.2701
MEM 20.046875 1730099429.3707
MEM 20.046875 1730099429.4713
MEM 20.046875 1730099429.5719
MEM 20.046875 1730099429.6724
MEM 20.046875 1730099429.7730
MEM 20.046875 1730099429.8735
MEM 20.046875 1730099429.9740
MEM 20.046875 1730099430.0746
MEM 20.046875 1730099430.1752
MEM 20.046875 1730099430.2758
MEM 20.046875 1730099430.3763
MEM 20.046875 1730099430.4769
MEM 20.046875 1730099430.5774
MEM 20.046875 1730099430.6779
MEM 20.046875 1730099430.7785
MEM 20.046875 1730099430.8791
MEM 20.046875 1730099430.9797
MEM 20.046875 1730099431.0802
MEM 20.046875 1730099431.1808
MEM 20.046875 1730099431.2813
MEM 20.046875 1730099431.3819
MEM 20.046875 1730099431.4824
MEM 20.046875 1730099431.5830
MEM 20.046875 1730099431.6836
MEM 20.046875 1730099431.7842
MEM 20.046875 1730099431.8848
MEM 20.046875 1730099431.9853
MEM 20.046875 1730099432.0858
MEM 20.046875 1730099432.1864
MEM 20.046875 1730099432.2870
MEM 20.046875 1730099432.3875
MEM 20.046875 1730099432.4879
MEM 20.046875 1730099432.5883
MEM 20.046875 1730099432.6888
MEM 20.046875 1730099432.7892
MEM 20.046875 1730099432.8896
MEM 20.046875 1730099432.9901
MEM 20.046875 1730099433.0905
MEM 20.046875 1730099433.1910
MEM 20.046875 1730099433.2914
MEM 20.046875 1730099433.3918
MEM 20.046875 1730099433.4922
MEM 20.046875 1730099433.5927
MEM 20.046875 1730099433.6931
MEM 20.046875 1730099433.7935
MEM 20.046875 1730099433.8940
MEM 20.046875 1730099433.9944
MEM 20.046875 1730099434.0949
MEM 20.046875 1730099434.1953
MEM 20.046875 1730099434.2957
MEM 20.046875 1730099434.3961
MEM 20.046875 1730099434.4965
MEM 20.046875 1730099434.5970
MEM 20.046875 1730099434.6974
MEM 20.046875 1730099434.7978
MEM 20.046875 1730099434.8982
MEM 20.046875 1730099434.9986
MEM 20.046875 1730099435.0991
MEM 20.046875 1730099435.1995
MEM 20.046875 1730099435.2999
MEM 20.046875 1730099435.4003
MEM 20.046875 1730099435.5007
MEM 20.046875 1730099435.6012
MEM 20.046875 1730099435.7016
MEM 20.046875 1730099435.8020
MEM 20.046875 1730099435.9024
MEM 20.046875 1730099436.0029
MEM 20.046875 1730099436.1033
MEM 20.046875 1730099436.2037
MEM 20.046875 1730099436.3042
MEM 20.046875 1730099436.4046
MEM 20.046875 1730099436.5050
MEM 20.046875 1730099436.6054
MEM 20.046875 1730099436.7059
MEM 20.046875 1730099436.8063
MEM 20.046875 1730099436.9066
MEM 20.046875 1730099437.0070
MEM 20.046875 1730099437.1076
MEM 20.046875 1730099437.2080
MEM 20.046875 1730099437.3084
MEM 20.046875 1730099437.4089
MEM 20.046875 1730099437.5093
MEM 20.046875 1730099437.6098
MEM 20.046875 1730099437.7102
MEM 20.046875 1730099437.8106
MEM 20.046875 1730099437.9112
MEM 20.046875 1730099438.0118
MEM 20.046875 1730099438.1124
MEM 20.046875 1730099438.2129
MEM 20.046875 1730099438.3135
MEM 20.046875 1730099438.4140
MEM 20.046875 1730099438.5146
MEM 20.046875 1730099438.6152
MEM 20.046875 1730099438.7157
MEM 20.046875 1730099438.8163
MEM 20.046875 1730099438.9167
MEM 20.046875 1730099439.0171
MEM 20.046875 1730099439.1175
MEM 20.046875 1730099439.2179
MEM 20.046875 1730099439.3183
MEM 20.046875 1730099439.4187
MEM 20.046875 1730099439.5191
MEM 20.046875 1730099439.6195
MEM 20.046875 1730099439.7199
MEM 20.046875 1730099439.8203
MEM 20.046875 1730099439.9206
MEM 20.046875 1730099440.0210
MEM 20.046875 1730099440.1214
MEM 20.046875 1730099440.2218
MEM 20.046875 1730099440.3222
MEM 20.046875 1730099440.4226
MEM 20.046875 1730099440.5230
MEM 20.046875 1730099440.6234
MEM 20.046875 1730099440.7238
MEM 20.046875 1730099440.8242
MEM 20.046875 1730099440.9246
MEM 20.046875 1730099441.0250
MEM 20.046875 1730099441.1254
MEM 20.046875 1730099441.2258
MEM 20.046875 1730099441.3262
MEM 20.046875 1730099441.4266
MEM 20.046875 1730099441.5270
MEM 20.046875 1730099441.6274
MEM 20.046875 1730099441.7278
MEM 20.046875 1730099441.8281
MEM 20.046875 1730099441.9285
MEM 20.046875 1730099442.0289
MEM 20.046875 1730099442.1293
MEM 20.046875 1730099442.2297
MEM 20.046875 1730099442.3301
MEM 20.046875 1730099442.4305
MEM 20.046875 1730099442.5310
MEM 20.046875 1730099442.6315
MEM 20.046875 1730099442.7321
MEM 20.046875 1730099442.8327
MEM 20.046875 1730099442.9332
MEM 20.046875 1730099443.0337
MEM 20.046875 1730099443.1343
MEM 20.046875 1730099443.2349
MEM 20.046875 1730099443.3354
MEM 20.046875 1730099443.4359
MEM 20.046875 1730099443.5365
MEM 20.046875 1730099443.6371
MEM 20.046875 1730099443.7377
MEM 20.046875 1730099443.8382
MEM 20.046875 1730099443.9388
MEM 20.046875 1730099444.0393
MEM 20.046875 1730099444.1399
MEM 20.046875 1730099444.2405
MEM 20.046875 1730099444.3410
MEM 20.046875 1730099444.4416
MEM 20.046875 1730099444.5422
MEM 20.046875 1730099444.6427
MEM 20.046875 1730099444.7433
MEM 20.046875 1730099444.8438
MEM 20.046875 1730099444.9443
MEM 20.046875 1730099445.0448
MEM 20.046875 1730099445.1453
MEM 20.046875 1730099445.2459
MEM 20.046875 1730099445.3464
MEM 20.046875 1730099445.4469
MEM 20.046875 1730099445.5475
MEM 20.046875 1730099445.6480
MEM 20.046875 1730099445.7486
MEM 20.046875 1730099445.8491
MEM 20.046875 1730099445.9497
MEM 20.046875 1730099446.0502
MEM 20.046875 1730099446.1508
MEM 20.046875 1730099446.2513
MEM 20.046875 1730099446.3519
MEM 20.046875 1730099446.4524
MEM 20.046875 1730099446.5529
MEM 20.046875 1730099446.6535
MEM 20.046875 1730099446.7540
MEM 20.046875 1730099446.8546
MEM 20.046875 1730099446.9551
MEM 20.046875 1730099447.0557
MEM 20.046875 1730099447.1562
MEM 20.046875 1730099447.2567
MEM 20.046875 1730099447.3573
MEM 20.046875 1730099447.4578
MEM 20.046875 1730099447.5584
MEM 20.046875 1730099447.6590
MEM 20.046875 1730099447.7595
MEM 20.046875 1730099447.8601
MEM 20.046875 1730099447.9606
MEM 20.046875 1730099448.0611
MEM 20.046875 1730099448.1616
MEM 20.046875 1730099448.2622
MEM 20.046875 1730099448.3627
MEM 20.046875 1730099448.4633
MEM 20.046875 1730099448.5638
MEM 20.046875 1730099448.6643
MEM 20.046875 1730099448.7649
MEM 20.046875 1730099448.8654
MEM 20.046875 1730099448.9659
MEM 20.046875 1730099449.0665
MEM 20.046875 1730099449.1670
MEM 20.046875 1730099449.2675
MEM 20.046875 1730099449.3681
MEM 20.046875 1730099449.4686
MEM 20.046875 1730099449.5691
MEM 20.046875 1730099449.6697
MEM 20.046875 1730099449.7702
MEM 20.046875 1730099449.8707
MEM 20.046875 1730099449.9712
MEM 20.046875 1730099450.0718
MEM 20.046875 1730099450.1723
MEM 20.046875 1730099450.2728
MEM 20.046875 1730099450.3734
MEM 20.046875 1730099450.4739
MEM 20.046875 1730099450.5744
MEM 20.046875 1730099450.6750
MEM 20.046875 1730099450.7755
MEM 20.046875 1730099450.8760
MEM 20.046875 1730099450.9766
MEM 20.046875 1730099451.0771
MEM 20.046875 1730099451.1776
MEM 20.046875 1730099451.2782
MEM 20.046875 1730099451.3787
MEM 20.046875 1730099451.4792
MEM 20.046875 1730099451.5798
MEM 20.046875 1730099451.6803
MEM 20.046875 1730099451.7809
MEM 20.046875 1730099451.8814
MEM 20.046875 1730099451.9819
MEM 20.046875 1730099452.0825
MEM 20.046875 1730099452.1830
MEM 20.046875 1730099452.2835
MEM 20.046875 1730099452.3840
MEM 20.046875 1730099452.4846
MEM 20.046875 1730099452.5851
MEM 20.046875 1730099452.6856
MEM 20.046875 1730099452.7861
MEM 20.046875 1730099452.8867
MEM 20.046875 1730099452.9872
MEM 20.046875 1730099453.0878
MEM 20.046875 1730099453.1883
MEM 20.046875 1730099453.2888
MEM 20.046875 1730099453.3894
MEM 20.046875 1730099453.4899
MEM 20.046875 1730099453.5904
MEM 20.046875 1730099453.6910
MEM 20.046875 1730099453.7915
MEM 20.046875 1730099453.8921
MEM 20.046875 1730099453.9926
MEM 20.046875 1730099454.0931
MEM 20.046875 1730099454.1937
MEM 20.046875 1730099454.2942
MEM 20.046875 1730099454.3948
MEM 20.046875 1730099454.4953
MEM 20.046875 1730099454.5958
MEM 20.046875 1730099454.6964
MEM 20.046875 1730099454.7969
MEM 20.046875 1730099454.8974
MEM 20.046875 1730099454.9980
MEM 20.046875 1730099455.0985
MEM 20.046875 1730099455.1991
MEM 20.046875 1730099455.2996
MEM 20.046875 1730099455.4002
MEM 20.046875 1730099455.5007
MEM 20.046875 1730099455.6012
MEM 20.046875 1730099455.7017
MEM 20.046875 1730099455.8022
MEM 20.046875 1730099455.9027
MEM 20.046875 1730099456.0032
MEM 20.046875 1730099456.1036
MEM 20.046875 1730099456.2041
MEM 20.046875 1730099456.3046
MEM 20.046875 1730099456.4051
MEM 20.046875 1730099456.5057
MEM 20.046875 1730099456.6062
MEM 20.046875 1730099456.7067
MEM 20.046875 1730099456.8073
MEM 20.046875 1730099456.9078
MEM 20.046875 1730099457.0084
MEM 20.046875 1730099457.1089
MEM 20.046875 1730099457.2095
MEM 20.046875 1730099457.3100
MEM 20.046875 1730099457.4105
MEM 20.046875 1730099457.5111
MEM 20.046875 1730099457.6116
MEM 20.046875 1730099457.7121
MEM 20.046875 1730099457.8127
MEM 20.046875 1730099457.9132
MEM 20.046875 1730099458.0137
MEM 20.046875 1730099458.1143
MEM 20.046875 1730099458.2148
MEM 20.046875 1730099458.3153
MEM 20.046875 1730099458.4158
MEM 20.046875 1730099458.5164
MEM 20.046875 1730099458.6169
MEM 20.046875 1730099458.7174
MEM 20.046875 1730099458.8180
MEM 20.046875 1730099458.9185
MEM 20.046875 1730099459.0191
MEM 20.046875 1730099459.1196
MEM 20.046875 1730099459.2201
MEM 20.046875 1730099459.3207
MEM 20.046875 1730099459.4212
MEM 20.046875 1730099459.5217
MEM 20.046875 1730099459.6223
MEM 20.046875 1730099459.7228
MEM 20.046875 1730099459.8233
MEM 20.046875 1730099459.9239
MEM 20.046875 1730099460.0244
MEM 20.046875 1730099460.1250
MEM 20.046875 1730099460.2255
MEM 20.046875 1730099460.3260
MEM 20.046875 1730099460.4266
MEM 20.046875 1730099460.5271
MEM 20.046875 1730099460.6276
MEM 20.046875 1730099460.7281
MEM 20.046875 1730099460.8288
MEM 20.046875 1730099460.9293
MEM 20.046875 1730099461.0298
MEM 20.046875 1730099461.1304
MEM 20.046875 1730099461.2309
MEM 20.046875 1730099461.3315
MEM 20.046875 1730099461.4320
MEM 20.046875 1730099461.5325
MEM 20.046875 1730099461.6331
MEM 20.046875 1730099461.7336
MEM 20.046875 1730099461.8341
MEM 20.046875 1730099461.9346
MEM 20.046875 1730099462.0352
MEM 20.046875 1730099462.1357
MEM 20.046875 1730099462.2363
MEM 20.046875 1730099462.3368
MEM 20.046875 1730099462.4373
MEM 20.046875 1730099462.5379
MEM 20.046875 1730099462.6384
MEM 20.046875 1730099462.7390
MEM 20.046875 1730099462.8395
MEM 20.046875 1730099462.9400
MEM 20.046875 1730099463.0406
MEM 20.046875 1730099463.1411
MEM 20.046875 1730099463.2416
MEM 20.046875 1730099463.3422
MEM 20.046875 1730099463.4427
MEM 20.046875 1730099463.5433
MEM 20.046875 1730099463.6438
MEM 20.046875 1730099463.7444
MEM 20.046875 1730099463.8449
MEM 20.046875 1730099463.9454
MEM 20.046875 1730099464.0460
MEM 20.046875 1730099464.1465
MEM 20.046875 1730099464.2471
MEM 20.046875 1730099464.3476
MEM 20.046875 1730099464.4482
MEM 20.046875 1730099464.5487
MEM 20.046875 1730099464.6492
MEM 20.046875 1730099464.7498
MEM 20.046875 1730099464.8503
MEM 20.046875 1730099464.9508
MEM 20.046875 1730099465.0514
MEM 20.046875 1730099465.1519
MEM 20.046875 1730099465.2524
MEM 20.046875 1730099465.3530
MEM 20.046875 1730099465.4535
MEM 20.046875 1730099465.5540
MEM 20.046875 1730099465.6546
MEM 20.046875 1730099465.7551
MEM 20.046875 1730099465.8557
MEM 20.046875 1730099465.9562
MEM 20.046875 1730099466.0567
MEM 20.046875 1730099466.1573
MEM 20.046875 1730099466.2578
MEM 20.046875 1730099466.3584
MEM 20.046875 1730099466.4589
MEM 20.046875 1730099466.5595
MEM 20.046875 1730099466.6600
MEM 20.046875 1730099466.7606
MEM 20.046875 1730099466.8611
MEM 20.046875 1730099466.9617
MEM 20.046875 1730099467.0622
MEM 20.046875 1730099467.1628
MEM 20.046875 1730099467.2633
MEM 20.046875 1730099467.3639
MEM 20.046875 1730099467.4644
MEM 20.046875 1730099467.5649
MEM 20.046875 1730099467.6655
MEM 20.046875 1730099467.7660
MEM 20.046875 1730099467.8665
MEM 20.046875 1730099467.9671
MEM 20.046875 1730099468.0676
MEM 20.046875 1730099468.1681
MEM 20.046875 1730099468.2686
MEM 20.046875 1730099468.3692
MEM 20.046875 1730099468.4697
MEM 20.046875 1730099468.5702
MEM 20.046875 1730099468.6708
MEM 20.046875 1730099468.7713
MEM 20.046875 1730099468.8719
MEM 20.046875 1730099468.9724
MEM 20.046875 1730099469.0730
MEM 20.046875 1730099469.1735
MEM 20.046875 1730099469.2740
MEM 20.046875 1730099469.3745
MEM 20.046875 1730099469.4751
MEM 20.046875 1730099469.5756
MEM 20.046875 1730099469.6762
MEM 20.046875 1730099469.7767
MEM 20.046875 1730099469.8772
MEM 20.046875 1730099469.9778
MEM 20.046875 1730099470.0783
MEM 20.046875 1730099470.1789
MEM 20.046875 1730099470.2794
MEM 20.046875 1730099470.3799
MEM 20.046875 1730099470.4805
MEM 20.046875 1730099470.5810
MEM 20.046875 1730099470.6815
MEM 20.046875 1730099470.7821
MEM 20.046875 1730099470.8826
MEM 20.046875 1730099470.9831
MEM 20.046875 1730099471.0837
MEM 20.046875 1730099471.1842
MEM 20.046875 1730099471.2847
MEM 20.046875 1730099471.3853
MEM 20.046875 1730099471.4858
MEM 20.046875 1730099471.5864
MEM 20.046875 1730099471.6869
MEM 20.046875 1730099471.7875
MEM 20.046875 1730099471.8880
MEM 20.046875 1730099471.9886
MEM 20.046875 1730099472.0891
MEM 20.046875 1730099472.1896
MEM 20.046875 1730099472.2902
MEM 20.046875 1730099472.3907
MEM 20.046875 1730099472.4913
MEM 20.046875 1730099472.5918
MEM 20.046875 1730099472.6923
MEM 20.046875 1730099472.7929
MEM 20.046875 1730099472.8934
MEM 20.046875 1730099472.9940
MEM 20.046875 1730099473.0945
MEM 20.046875 1730099473.1951
MEM 20.046875 1730099473.2956
MEM 20.046875 1730099473.3962
MEM 20.046875 1730099473.4967
MEM 20.046875 1730099473.5972
MEM 20.046875 1730099473.6978
MEM 20.046875 1730099473.7983
MEM 20.046875 1730099473.8988
MEM 20.046875 1730099473.9994
MEM 20.046875 1730099474.0999
MEM 20.046875 1730099474.2004
MEM 20.046875 1730099474.3009
MEM 20.046875 1730099474.4015
MEM 20.046875 1730099474.5020
MEM 20.046875 1730099474.6025
MEM 20.046875 1730099474.7031
MEM 20.046875 1730099474.8036
MEM 20.046875 1730099474.9042
MEM 20.046875 1730099475.0047
MEM 20.046875 1730099475.1052
MEM 20.046875 1730099475.2058
MEM 20.046875 1730099475.3063
MEM 20.046875 1730099475.4068
MEM 20.046875 1730099475.5073
MEM 20.046875 1730099475.6079
MEM 20.046875 1730099475.7084
MEM 20.046875 1730099475.8090
MEM 20.046875 1730099475.9095
MEM 20.046875 1730099476.0100
MEM 20.046875 1730099476.1105
MEM 20.046875 1730099476.2111
MEM 20.046875 1730099476.3116
MEM 20.046875 1730099476.4122
MEM 20.046875 1730099476.5127
MEM 20.046875 1730099476.6133
MEM 20.046875 1730099476.7138
MEM 20.046875 1730099476.8143
MEM 20.046875 1730099476.9149
MEM 20.046875 1730099477.0154
MEM 20.046875 1730099477.1159
MEM 20.046875 1730099477.2165
MEM 20.046875 1730099477.3170
MEM 20.046875 1730099477.4175
MEM 20.046875 1730099477.5180
MEM 20.046875 1730099477.6186
MEM 20.046875 1730099477.7191
MEM 20.046875 1730099477.8196
MEM 20.046875 1730099477.9202
MEM 20.046875 1730099478.0207
MEM 20.046875 1730099478.1212
MEM 20.046875 1730099478.2217
MEM 20.046875 1730099478.3223
MEM 20.046875 1730099478.4227
MEM 20.046875 1730099478.5233
MEM 20.046875 1730099478.6238
MEM 20.046875 1730099478.7243
MEM 20.046875 1730099478.8249
MEM 20.046875 1730099478.9254
MEM 20.046875 1730099479.0259
MEM 20.046875 1730099479.1265
MEM 20.046875 1730099479.2271
MEM 20.046875 1730099479.3276
MEM 20.046875 1730099479.4281
MEM 20.046875 1730099479.5287
MEM 20.046875 1730099479.6292
MEM 20.046875 1730099479.7297
MEM 20.046875 1730099479.8303
MEM 20.046875 1730099479.9308
MEM 20.046875 1730099480.0313
MEM 20.046875 1730099480.1319
MEM 20.046875 1730099480.2324
MEM 20.046875 1730099480.3329
MEM 20.046875 1730099480.4334
MEM 20.046875 1730099480.5340
MEM 20.046875 1730099480.6346
MEM 20.046875 1730099480.7351
MEM 20.046875 1730099480.8356
MEM 20.046875 1730099480.9362
MEM 20.046875 1730099481.0367
MEM 20.046875 1730099481.1372
MEM 20.046875 1730099481.2378
MEM 20.046875 1730099481.3383
MEM 20.046875 1730099481.4388
MEM 20.046875 1730099481.5394
MEM 20.046875 1730099481.6399
MEM 20.046875 1730099481.7404
MEM 20.046875 1730099481.8410
MEM 20.046875 1730099481.9415
MEM 20.046875 1730099482.0420
MEM 20.046875 1730099482.1425
MEM 20.046875 1730099482.2431
MEM 20.046875 1730099482.3436
MEM 20.046875 1730099482.4442
MEM 20.046875 1730099482.5447
MEM 20.046875 1730099482.6452
MEM 20.046875 1730099482.7457
MEM 20.046875 1730099482.8463
MEM 20.046875 1730099482.9468
MEM 20.046875 1730099483.0473
MEM 20.046875 1730099483.1479
MEM 20.046875 1730099483.2484
MEM 20.046875 1730099483.3489
MEM 20.046875 1730099483.4494
MEM 20.046875 1730099483.5500
MEM 20.046875 1730099483.6505
MEM 20.046875 1730099483.7510
MEM 20.046875 1730099483.8516
MEM 20.046875 1730099483.9521
MEM 20.046875 1730099484.0526
MEM 20.046875 1730099484.1531
MEM 20.046875 1730099484.2537
MEM 20.046875 1730099484.3543
MEM 20.046875 1730099484.4547
MEM 20.046875 1730099484.5552
MEM 20.046875 1730099484.6558
MEM 20.046875 1730099484.7564
MEM 20.046875 1730099484.8569
MEM 20.046875 1730099484.9574
MEM 20.046875 1730099485.0579
MEM 20.046875 1730099485.1584
MEM 20.046875 1730099485.2590
MEM 20.046875 1730099485.3595
MEM 20.046875 1730099485.4600
MEM 20.046875 1730099485.5605
MEM 20.046875 1730099485.6611
MEM 20.046875 1730099485.7616
MEM 20.046875 1730099485.8621
MEM 20.046875 1730099485.9626
MEM 20.046875 1730099486.0632
MEM 20.046875 1730099486.1637
MEM 20.046875 1730099486.2643
MEM 20.046875 1730099486.3648
MEM 20.046875 1730099486.4653
MEM 20.046875 1730099486.5658
MEM 20.046875 1730099486.6663
MEM 20.046875 1730099486.7668
MEM 20.046875 1730099486.8674
MEM 20.046875 1730099486.9679
MEM 20.046875 1730099487.0684
MEM 20.046875 1730099487.1689
MEM 20.046875 1730099487.2695
MEM 20.046875 1730099487.3700
MEM 20.046875 1730099487.4705
MEM 20.046875 1730099487.5711
MEM 20.046875 1730099487.6716
MEM 20.046875 1730099487.7721
MEM 20.046875 1730099487.8726
MEM 20.046875 1730099487.9731
MEM 20.046875 1730099488.0737
MEM 20.046875 1730099488.1742
MEM 20.046875 1730099488.2747
MEM 20.046875 1730099488.3753
MEM 20.046875 1730099488.4758
MEM 20.046875 1730099488.5763
MEM 20.046875 1730099488.6768
MEM 20.046875 1730099488.7774
MEM 20.046875 1730099488.8779
MEM 20.046875 1730099488.9784
MEM 20.046875 1730099489.0790
MEM 20.046875 1730099489.1795
MEM 20.046875 1730099489.2800
MEM 20.046875 1730099489.3805
MEM 20.046875 1730099489.4811
MEM 20.046875 1730099489.5816
MEM 20.046875 1730099489.6821
MEM 20.046875 1730099489.7827
MEM 20.046875 1730099489.8832
MEM 20.046875 1730099489.9838
MEM 20.046875 1730099490.0843
MEM 20.046875 1730099490.1848
MEM 20.046875 1730099490.2853
MEM 20.046875 1730099490.3859
MEM 20.046875 1730099490.4864
MEM 20.046875 1730099490.5869
MEM 20.046875 1730099490.6875
MEM 20.046875 1730099490.7880
MEM 20.046875 1730099490.8885
MEM 20.046875 1730099490.9891
MEM 20.046875 1730099491.0896
MEM 20.046875 1730099491.1901
MEM 20.046875 1730099491.2906
MEM 20.046875 1730099491.3912
MEM 20.046875 1730099491.4917
MEM 20.046875 1730099491.5922
MEM 20.046875 1730099491.6927
MEM 20.046875 1730099491.7933
MEM 20.046875 1730099491.8938
MEM 20.046875 1730099491.9944
MEM 20.046875 1730099492.0949
MEM 20.046875 1730099492.1955
MEM 20.046875 1730099492.2960
MEM 20.046875 1730099492.3966
MEM 20.046875 1730099492.4972
MEM 20.046875 1730099492.5977
MEM 20.046875 1730099492.6983
MEM 20.046875 1730099492.7988
MEM 20.046875 1730099492.8994
MEM 20.046875 1730099492.9999
MEM 20.046875 1730099493.1005
MEM 20.046875 1730099493.2010
MEM 20.046875 1730099493.3016
MEM 20.046875 1730099493.4021
MEM 20.046875 1730099493.5027
MEM 20.046875 1730099493.6033
MEM 20.046875 1730099493.7038
MEM 20.046875 1730099493.8044
MEM 20.046875 1730099493.9049
MEM 20.046875 1730099494.0055
MEM 20.046875 1730099494.1060
MEM 20.046875 1730099494.2066
MEM 20.046875 1730099494.3071
MEM 20.046875 1730099494.4077
MEM 20.046875 1730099494.5083
MEM 20.046875 1730099494.6088
MEM 20.046875 1730099494.7094
MEM 20.046875 1730099494.8099
MEM 20.046875 1730099494.9104
MEM 20.046875 1730099495.0110
MEM 20.046875 1730099495.1115
MEM 20.046875 1730099495.2120
