1	3	0.9065762401889812	0.49029982363315694	0.6990779547359598	0.5763648928818245	0.9183832203641107	0.6088908549539601
1	5	0.8841728263354416	0.4280686317641883	0.815590947191953	0.5614541257934218	0.9273929579434097	0.6566459593045452
1	4	0.8778480530366533	0.40765765765765766	0.7585917854149203	0.5303252270729563	0.9238973644105845	0.7114299373288889
1	2	0.9131296197515812	0.517422748191979	0.6596814752724225	0.5799557848194546	0.9229227633393735	0.6766886914176226
1	6	0.9055856130457974	0.48732083792723263	0.740989103101425	0.5879614233455271	0.9048210819048529	0.6843656595538775
2	3	0.8914120246894764	0.43526785714285715	0.6538139145012574	0.5226130653266332	0.9095023077479767	0.5592206018428615
2	5	0.898879829307323	0.4662638469284995	0.7761944677284157	0.5825731362063542	0.9259924299964378	0.6860530023438683
2	4	0.8797531052350834	0.4142538975501114	0.779547359597653	0.5410122164048866	0.9198055294611133	0.7030193516759218
2	1	0.9133582260153928	0.5159090909090909	0.7611064543168483	0.6149678293261092	0.9158549909397442	0.7015072044340758
2	6	0.9154156823896975	0.5240858966918166	0.7569153394803018	0.6193415637860082	0.9148642296604459	0.7257473256393012
3	5	0.8869161015011812	0.4310099573257468	0.7619446772841576	0.5505754088431254	0.9167078986178807	0.6633931970694893
3	4	0.8977367979882649	0.46047745358090186	0.7275775356244761	0.5640025990903184	0.9214488821000402	0.706741420394881
3	2	0.9296654728339556	0.617595818815331	0.5943000838222967	0.6057240495514737	0.9113728518340783	0.6672687572375184
3	1	0.9295130686580813	0.588042049934297	0.7502095557418273	0.6593001841620626	0.919892654061236	0.7167010511029701
3	6	0.9141202468947649	0.5204968944099378	0.702430846605197	0.597930788440956	0.9079974761970674	0.66770458598258
4	3	0.89705097919683	0.45766345123258306	0.7158424140821459	0.5583524027459954	0.9145220548196414	0.5999811200607867
4	5	0.8754857883105998	0.4049159120310479	0.7870913663034367	0.5347380410022778	0.9214289980179153	0.6154787485880243
4	2	0.9114531738169626	0.5097300690521029	0.680637049455155	0.5829145728643216	0.9154488778843337	0.6246896094133573
4	1	0.905814219309609	0.48874934589220304	0.7829002514668902	0.6018041237113403	0.925775321113874	0.7407896097627108
4	6	0.9160252990931952	0.5270029673590505	0.7443419949706622	0.6170952050034746	0.9101991991562965	0.6972482176793353
5	3	0.8789910843557114	0.40554758488761355	0.71081307627829	0.5164433617539586	0.9076534745501315	0.5306541056578189
5	4	0.8815819553455765	0.41723979825768	0.7627829002514669	0.5394190871369294	0.9283172515842273	0.6906425018198162
5	2	0.9120627905204602	0.5129740518962076	0.6462699077954736	0.5719584569732937	0.9088192579091923	0.6208429312960594
5	1	0.9093957174426579	0.5010752688172043	0.7812238055322716	0.61054700294792	0.9314914677614388	0.747981401166414
5	6	0.9141202468947649	0.5188571428571429	0.7611064543168483	0.617057424396874	0.9213588767671714	0.6933812515192237
6	3	0.888668749523737	0.4288747346072187	0.6772841575859179	0.5251868703282419	0.9009207102903285	0.5525399445044719
6	5	0.8831059971043207	0.4187708432586946	0.7367979882648784	0.5340218712029162	0.9201062498550852	0.6285448387772419
6	4	0.8738093423759811	0.3991285403050109	0.7678122380553227	0.5252293577981652	0.9218085521226432	0.6980564788503416
6	2	0.9306560999771394	0.6044280442804428	0.6865046102263203	0.6428571428571428	0.920668133264102	0.6867147843906648
6	1	0.8978892021641393	0.4634146341463415	0.7803855825649623	0.5815115552779513	0.9179578555825438	0.6899615716387011
