Threshold	Specificity
0.675829	0.27426655490360435
0.660088	0.2570829840737636
0.657098	0.23797150041911147
0.640165	0.21693210393964796
0.627143	0.19589270746018442
0.623253	0.17485331098072088
0.601347	0.15381391450125734
0.59897	0.1327745180217938
0.596869	0.11173512154233026
0.593076	0.09069572506286672
0.586086	0.06965632858340319
0.560884	0.04861693210393965
0.552109	0.02757753562447611
0.538894	0.006538139145012573
0.535212	-0.014501257334450963
0.524163	-0.035540653813914504
0.519908	-0.05658005029337804
0.51888	-0.07761944677284158
0.501713	-0.09865884325230512
0.498929	-0.12162615255658005
0.487627	-0.14459346186085498
0.478798	-0.16948868398994132
0.468569	-0.19622799664710813
0.453847	-0.22296730930427494
0.44563	-0.24970662196144175
0.437651	-0.27644593461860856
0.433539	-0.30318524727577534
0.426486	-0.3317686504610226
0.420508	-0.3622799664710813
0.398407	-0.39279128248114
0.396958	-0.4252305113160101
0.394197	-0.45766974015088013
0.393263	-0.4920368818105616
0.392475	-0.5283319362950545
0.38357	-0.5646269907795474
0.366314	-0.6009220452640402
0.347889	-0.6372170997485331
0.340382	-0.673512154233026
0.337728	-0.7098072087175189
0.336469	-0.7461022632020118
0.329467	-0.7823973176865046
0.302057	-0.8186923721709974
0.301843	-0.8549874266554903
0.244094	-0.8912824811399832
0.237942	-0.9275775356244761
0.234543	-0.963872590108969
0.226749	-1.000167644593462
0.217519	-1.0364626990779546
0.214919	-1.0727577535624475
0.21081	-1.110980720871752
0.204233	-1.1492036881810561
0.168495	-1.1893545683151718
0.158295	-1.2295054484492876
0.157	-1.2696563285834033
0.15637	-1.3117351215423303
0.150662	-1.3538139145012573
0.140051	-1.3958927074601843
0.13659	-1.4379715004191116
0.136407	-1.4800502933780386
0.133893	-1.524056999161777
0.128671	-1.5699916177703268
0.122339	-1.615926236378877
0.119897	-1.6618608549874267
0.119126	-1.709639564124057
0.116016	-1.7574182732606873
0.11478	-1.807124895222129
0.097822	-1.8587594300083823
0.097649	-1.9103939647946353
0.09746	-1.9620284995808885
0.087267	-2.013663034367142
0.081748	-2.0672254819782063
0.077436	-2.120787929589271
0.070364	-2.1761944677284157
0.070122	-2.2316010058675606
0.066207	-2.2888516345347862
0.062501	-2.346102263202012
0.062099	-2.405196982397318
0.058551	-2.464291701592624
0.0582	-2.525314333612741
0.057321	-2.58826487845767
0.055768	-2.653059513830679
0.052722	-2.717854149203688
0.044576	-2.7844928751047777
0.043866	-2.8511316010058674
0.042959	-2.917770326906957
0.042818	-2.9862531433361275
0.041223	-3.0547359597652974
0.037722	-3.125062866722548
0.031228	-3.195389773679799
0.031204	-3.2657166806370497
0.029494	-3.3360435875943
0.027043	-3.4082984073763622
0.026968	-3.480553227158424
0.025746	-3.5547359597652974
0.024899	-3.6307627829002516
0.024702	-3.7087175188600168
0.02393	-3.786672254819782
0.021195	-3.864626990779547
0.020963	-3.944425817267393
0.019948	-4.02615255658005
0.019195	-4.109723386420788
0.018472	-4.195222129086337
0.018129	-4.280720871751886
0.018057	-4.368147527242247
0.017574	-4.457502095557418
0.015652	-4.548784576697401
0.015371	-4.641994970662196
0.015149	-4.737133277451802
0.014578	-4.834199497066219
0.014482	-4.933193629505449
0.013595	-5.0321877619446775
0.013497	-5.131181894383906
0.013373	-5.2321039396479465
0.013176	-5.333025984911987
0.012794	-5.435792120704107
0.012431	-5.538558256496228
0.012038	-5.64325230511316
0.011692	-5.749874266554904
0.011631	-5.856496227996647
0.01119	-5.965046102263202
0.011003	-6.075523889354568
0.010907	-6.187929589270746
0.009106	-6.302263202011735
0.00907	-6.416596814752724
0.009032	-6.5328583403185245
0.008852	-6.650963956412406
0.008804	-6.770997485331098
0.00807	-6.892958927074602
0.006342	-7.016848281642917
0.006284	-7.142581726739313
0.006223	-7.268315171835709
0.005853	-7.395976529756916
0.005834	-7.5255658005029336
0.005674	-7.655155071248952
0.005525	-7.786672254819782
0.005426	-7.920117351215423
0.005332	-8.053562447611064
0.005275	-8.187007544006706
0.005244	-8.322296730930427
0.005068	-8.45758591785415
0.004971	-8.59471919530595
0.00487	-8.733780385582564
0.004792	-8.87476948868399
0.004704	-9.017686504610227
0.004525	-9.162531433361274
0.004063	-9.309304274937134
0.003882	-9.457921207041073
0.003855	-9.608466051969824
0.003803	-9.760938809723386
0.00376	-9.913411567476949
0.003748	-10.067728415758591
0.00367	-10.223889354568316
0.003492	-10.38197820620285
0.003244	-10.541994970662197
0.003206	-10.702095557418273
0.00288	-10.864124056999161
0.002858	-11.02808046940486
0.002847	-11.193964794635374
0.00282	-11.361777032690696
0.002817	-11.529589270746019
0.002633	-11.699329421626153
0.00255	-11.870913663034367
0.002519	-12.044425817267394
0.002466	-12.2197820620285
0.002464	-12.397066219614418
0.002376	-12.576278290025147
0.002287	-12.755574182732607
0.002284	-12.936714165968148
0.002276	-13.117854149203689
0.002234	-13.30092204526404
0.002141	-13.485917854149204
0.00214	-13.670913663034368
0.002132	-13.855993294216262
0.002129	-14.043000838222968
0.002116	-14.231936295054485
0.002069	-14.422715842414082
0.002005	-14.615423302598492
0.001945	-14.8081307627829
0.00194	-15.00276613579212
0.001932	-15.197401508801342
0.001903	-15.393964794635373
0.001901	-15.592455993294216
0.00187	-15.79287510477787
0.001801	-15.993294216261525
0.001764	-16.19564124056999
0.001757	-16.399832355406538
0.00171	-16.604023470243085
0.00163	-16.808214585079632
0.001583	-17.014249790444257
0.001579	-17.222212908633697
0.001525	-17.432020117351215
0.001524	-17.641911148365466
0.001486	-17.851969823973178
0.00143	-18.063872590108968
0.001426	-18.277703269069573
0.001409	-18.491533948030177
0.001406	-18.70720871751886
0.001374	-18.924727577535624
0.001373	-19.14409052808047
0.001365	-19.365297569153395
0.001351	-19.588348700754402
0.001344	-19.813327745180217
0.001339	-20.038390611902766
0.001255	-20.265381391450127
0.001245	-20.492372170997484
0.001213	-20.723134953897738
0.001211	-20.95574182732607
0.0012	-21.19027661357921
0.001124	-21.426739312657165
0.001112	-21.665129924559935
0.0011	-21.90368818105616
0.001096	-22.1441743503772
0.001077	-22.38474434199497
0.001065	-22.627242246437554
0.001045	-22.871584241408215
0.001013	-23.117937971500417
0.000988	-23.366219614417435
0.000957	-23.61642917015926
0.000939	-23.868566638725902
0.000927	-24.12263202011735
0.000914	-24.37862531433361
0.000904	-24.636546521374687
0.000893	-24.89639564124057
0.000891	-25.158172673931265
0.000855	-25.42179379715004
0.000836	-25.68734283319363
0.000835	-25.954819782062028
0.000809	-26.22422464375524
0.000797	-26.49547359597653
0.000796	-26.76865046102263
0.000791	-27.043755238893546
0.000785	-27.320787929589272
0.00078	-27.599748533109807
0.000708	-27.878792958927075
0.000707	-28.15968147527242
0.0007	-28.442497904442583
0.00068	-28.72724224643755
0.000675	-29.013914501257336
0.000661	-29.300586756077116
0.000653	-29.58742665549036
0.000642	-29.876194467728414
0.000606	-30.166890192791282
0.000596	-30.45951383067896
0.000589	-30.75406538139145
0.000576	-31.05054484492875
0.000555	-31.347108130762784
0.000549	-31.645599329421625
0.000542	-31.94409052808047
0.000541	-32.24450963956412
0.000527	-32.54685666387259
0.000526	-32.849203688181056
0.000518	-33.151634534786254
0.000513	-33.45414920368818
0.00051	-33.75666387259011
0.000503	-34.06110645431685
0.000492	-34.3674769488684
0.000482	-34.67384744341995
0.000479	-34.982145850796314
0.000455	-35.29237217099749
0.000434	-35.60268231349539
0.00043	-35.91676445934618
0.000422	-36.23277451802179
0.000413	-36.54895222129086
0.000408	-36.86521374685666
0.000406	-37.18340318524728
0.000405	-37.50167644593462
0.000404	-37.81994970662196
0.000395	-38.138306789606034
0.000393	-38.45850796311819
0.000365	-38.78055322715842
0.000364	-39.10452640402347
0.000363	-39.430427493713324
0.000362	-39.75817267393126
0.000353	-40.08600167644593
0.000351	-40.41575859178541
0.000347	-40.747443419949704
0.000346	-41.079128248113996
0.000343	-41.41282481139983
0.000337	-41.748365465213745
0.000336	-42.08583403185247
0.000325	-42.42707460184409
0.000323	-42.76831517183571
0.000322	-43.11139983235541
0.000321	-43.456412405699915
0.00032	-43.80150880134116
0.000313	-44.14853310980721
