#	degree	closeness	betweeness
Q8N3T6	0.00017989655947829998	3.280856071799547e-08	0.3172557933846237
Q96LQ0	8.994827973914999e-05	4.158499822016382e-08	0.3021049548420031
Q96Q06	0.00013492241960872498	2.1296212619680393e-08	0.30906809074184666
Q9HBF4	0.0008095345176523499	3.206460634573706e-06	0.351328791200964
Q9HCJ6	0.00044974139869574995	1.8948778788706388e-05	0.34054008597899027
Q9UD71	0.00035979311895659996	9.956651663049159e-07	0.32031188093535223
Q9UKN5	0.0009894310771306498	7.102998244526726e-06	0.33352935817206014
A8KAD9	4.4974139869574995e-05	0.0	0.2877666012705572
A6PVY3	8.994827973914999e-05	1.0660478316186714e-09	0.29888063470731413
Q8N0U7	0.0008545086575219248	9.71799565551643e-05	0.3490342952871342
Q96DC7	0.0005396896784348999	2.002825028244822e-06	0.31322781690946866
A0A024R3Q0	4.4974139869574995e-05	0.0	0.2856650600170744
Q14485	4.4974139869574995e-05	0.0	0.2522638223353692
Q6ZQR2	0.00022487069934787497	2.7468131017542906e-07	0.32279665341841185
Q8N612	0.000584663818304475	1.3791543579651496e-06	0.32156578408231834
Q96C45	0.0009894310771306498	1.8674932120379493e-05	0.35429202823797795
Q9H6D8	0.0008994827973914999	9.212387014101482e-05	0.3190677186633338
Q9UHC6	0.0006296379581740499	3.482938057886888e-06	0.33566455179304816
P62502	0.0029682932313919498	3.5394981789396506e-05	0.33959631388341227
Q8N0T1	0.00026984483921744997	6.4663374691817315e-06	0.32851503058263826
Q8N9L9	0.00013492241960872498	5.7442118064947314e-08	0.2953620974514343
Q9BZE7	0.00031481897908702496	6.326775299692812e-07	0.3012923703656373
P62683	0.00013492241960872498	1.0390258510056635e-07	0.3071207940030694
P62684	8.994827973914999e-05	4.328433203209296e-08	0.3033362317891278
P62685	4.4974139869574995e-05	0.0	0.2933075268752484
Q5VZP5	8.994827973914999e-05	5.5590384569369506e-08	0.30257067010075656
A4D212	0.00017989655947829998	1.0216404997531039e-07	0.29894106183585367
Q59GV6	0.00013492241960872498	0.0	0.29886452493195964
P55344	4.4974139869574995e-05	0.0	0.28604453692721743
V9HW04	0.00013492241960872498	1.5106215906859922e-08	0.2847920498693554
Q9H5U6	4.4974139869574995e-05	0.0	0.29362593843550217
Q96AQ9	0.00044974139869574995	5.587194049355964e-06	0.34175221516419085
Q9BXU2	0.0008545086575219248	2.042127690397333e-06	0.3143287310051822
Q9BRQ4	0.0004947155385653249	4.411912992919466e-07	0.3324694237704341
Q9NYT6	0.00022487069934787497	1.7905782003744947e-07	0.3099708639831963
A0A024RBJ2	4.4974139869574995e-05	0.0	0.2873862683475952
B2RNT7	4.4974139869574995e-05	0.0	0.2873862683475952
Q9Y574	0.0014391724758263998	4.839918310821951e-06	0.34790097817643106
Q99518	8.994827973914999e-05	6.582352417638901e-09	0.2932532329299581
Q99678	0.00013492241960872498	4.0019840145587354e-08	0.29253766038469003
Q9BZA7	8.994827973914999e-05	3.0236233014202577e-09	0.3054669007082741
K7ELE9	4.4974139869574995e-05	0.0	0.28919620377256633
O14599	0.00013492241960872498	3.440547965420398e-08	0.3033652750612181
H3BMG3	4.4974139869574995e-05	0.0	0.2846056700294583
Q8N1G1	0.00035979311895659996	1.0298832803740445e-06	0.33046808802523553
Q8NBZ9	4.4974139869574995e-05	0.0	0.2846056700294583
Q8TDN7	8.994827973914999e-05	3.2219501882317167e-08	0.292618711784757
Q92563	0.000764560377782775	8.225512801663192e-06	0.3197946082378184
B1ALK7	4.4974139869574995e-05	0.0	0.31026138714031837
P57773	4.4974139869574995e-05	0.0	0.31026138714031837
Q1RLN5	8.994827973914999e-05	2.9469539072435254e-08	0.3117879420781002
Q75VX8	0.00031481897908702496	1.3003315959411762e-07	0.33139144530198067
Q7Z7G0	0.00031481897908702496	3.613424040859508e-07	0.3214725658007545
Q8N1K5	0.0004947155385653249	7.356104372104847e-07	0.3242691237879682
Q92927	4.4974139869574995e-05	0.0	0.31026138714031837
Q92959	4.4974139869574995e-05	0.0	0.31026138714031837
Q92967	8.994827973914999e-05	1.0672059996776098e-07	0.3118887847300829
Q92970	4.4974139869574995e-05	0.0	0.31026138714031837
Q9NP71	0.00026984483921744997	4.982805190037986e-07	0.3284226035024234
Q6ZN96	0.000584663818304475	1.5290748909226197e-06	0.3168252565528492
Q8N3I7	0.0008994827973914999	4.138525659498736e-06	0.3222666481608447
Q8N4L5	8.994827973914999e-05	7.276913068070803e-08	0.30166939051054337
Q01113	0.0010344052170002248	2.7630302912668637e-05	0.32825733741416774
Q16613	0.00044974139869574995	2.4531688462012253e-06	0.324705881849435
Q8IUE0	0.0014391724758263998	1.0256297953959636e-05	0.3375290710656773
Q8IVF6	0.00026984483921744997	2.1580416420865707e-07	0.3180519582947437
Q8N4T0	0.0006296379581740499	1.8278696467211174e-06	0.3243497405634053
P63128	4.4974139869574995e-05	0.0	0.2933075268752484
P63130	8.994827973914999e-05	4.328433203209296e-08	0.3033362317891278
P63145	4.4974139869574995e-05	0.0	0.2933075268752484
